timestamp,interval_in_seconds,solar_irradiance_in_W_m2
2016-04-15 12:00:01,1,145
2016-04-15 12:05:01,2,191
2016-04-15 12:10:01,3,944
2016-04-15 12:15:01,4,1102
2016-04-15 12:20:01,5,716
2016-04-15 12:25:01,6,656
2016-04-15 12:30:01,7,874
2016-04-15 12:35:01,8,326
2016-04-15 12:40:01,9,433
2016-04-15 12:45:01,10,293
2016-04-15 12:50:01,11,867
2016-04-15 12:55:01,12,658
2016-04-15 13:00:01,13,1093
2016-04-15 13:05:01,14,447
2016-04-15 13:10:01,15,600
2016-04-15 13:15:01,16,799
2016-04-15 13:20:01,17,561
2016-04-15 13:25:01,18,617
2016-04-15 13:30:01,19,915
2016-04-15 13:35:01,20,647
2016-04-15 13:40:01,21,600
2016-04-15 13:45:01,22,537
2016-04-15 13:50:01,23,323
2016-04-15 13:55:01,24,463
2016-04-15 14:00:01,25,869
2016-04-15 14:05:01,26,501
2016-04-15 14:10:01,27,376
2016-04-15 14:15:01,28,763
2016-04-15 14:20:01,29,770
2016-04-15 14:25:01,30,1200
2016-04-15 14:30:01,31,1331
2016-04-15 14:35:01,32,1222
2016-04-15 14:40:01,33,1270
2016-04-15 14:45:01,34,516
2016-04-15 14:50:01,35,748
2016-04-15 14:55:01,36,1249
2016-04-15 15:00:01,37,1278
2016-04-15 15:05:01,38,318
2016-04-15 15:10:01,39,461
2016-04-15 15:15:01,40,968
2016-04-15 15:20:01,41,350
2016-04-15 15:25:01,42,1200
2016-04-15 15:30:01,43,370
2016-04-15 15:35:01,44,559
2016-04-15 15:40:01,45,296
2016-04-15 15:45:01,46,535
2016-04-15 15:50:01,47,985
2016-04-15 15:55:01,48,293
2016-04-15 16:00:01,49,641
2016-04-15 16:05:01,50,266
2016-04-15 16:10:01,51,323
2016-04-15 16:15:01,52,638
2016-04-15 16:20:01,53,649
2016-04-15 16:25:01,54,297
2016-04-15 16:30:02,55,443
2016-04-15 16:35:01,56,936
2016-04-15 16:40:02,57,327
2016-04-15 16:45:01,58,281
2016-04-15 16:50:01,59,292
2016-04-15 16:55:01,60,179
2016-04-15 17:00:01,61,233
2016-04-15 17:05:01,62,199
2016-04-15 17:10:01,63,222
2016-04-15 17:15:01,64,124
2016-04-15 17:20:01,65,192
2016-04-15 17:25:01,66,171
2016-04-15 17:30:01,67,194
2016-04-15 17:35:01,68,162
2016-04-15 17:40:01,69,218
2016-04-15 17:45:01,70,171
2016-04-15 17:50:01,71,237
2016-04-15 17:55:01,72,192
2016-04-15 18:00:01,73,172
2016-04-15 18:05:01,74,185
2016-04-15 18:10:01,75,210
2016-04-15 18:15:01,76,205
2016-04-15 18:20:01,77,179
2016-04-15 18:25:01,78,166
2016-04-15 18:30:01,79,153
2016-04-15 18:35:01,80,146
2016-04-15 18:40:01,81,157
2016-04-15 18:45:01,82,157
2016-04-15 18:50:01,83,154
2016-04-15 18:55:01,84,154
2016-04-15 19:00:01,85,153
2016-04-15 19:05:01,86,153
2016-04-15 19:10:01,87,163
2016-04-15 19:15:01,88,134
2016-04-15 19:20:01,89,0
2016-04-15 19:25:01,90,98
2016-04-15 19:30:01,91,74
2016-04-15 19:35:01,92,68
2016-04-15 19:40:01,93,66
2016-04-15 19:45:01,94,65
2016-04-15 19:50:01,95,63
2016-04-15 19:55:01,96,54
2016-04-15 20:00:01,97,46
2016-04-15 20:05:01,98,38
2016-04-15 20:10:01,99,32
2016-04-15 20:15:01,100,26
2016-04-15 20:20:01,101,22
2016-04-15 20:25:01,102,17
2016-04-15 20:30:01,103,0
2016-04-15 20:35:01,104,0
2016-04-15 20:40:01,105,0
2016-04-15 20:45:01,106,0
2016-04-15 20:50:01,107,0
2016-04-15 20:55:01,108,0
2016-04-15 21:00:01,109,0
2016-04-15 21:05:01,110,0
2016-04-15 21:10:01,111,0
2016-04-15 21:15:01,112,0
2016-04-15 21:20:01,113,0
2016-04-15 21:25:01,114,0
2016-04-15 21:30:01,115,0
2016-04-15 21:35:01,116,0
2016-04-15 21:40:01,117,0
2016-04-15 21:45:01,118,0
2016-04-15 21:50:01,119,0
2016-04-15 21:55:01,120,0
2016-04-15 22:00:01,121,0
2016-04-15 22:05:01,122,0
2016-04-15 22:10:01,123,0
2016-04-15 22:15:01,124,0
2016-04-15 22:20:01,125,0
2016-04-15 22:25:01,126,0
2016-04-15 22:30:01,127,0
2016-04-15 22:35:01,128,0
2016-04-15 22:40:01,129,0
2016-04-15 22:45:01,130,0
2016-04-15 22:50:01,131,0
2016-04-15 22:55:01,132,0
2016-04-15 23:00:01,133,0
2016-04-15 23:05:01,134,0
2016-04-15 23:10:01,135,0
2016-04-15 23:15:01,136,0
2016-04-15 23:20:01,137,0
2016-04-15 23:25:01,138,0
2016-04-15 23:30:01,139,0
2016-04-15 23:35:01,140,0
2016-04-15 23:40:01,141,0
2016-04-15 23:45:01,142,0
2016-04-15 23:50:01,143,0
2016-04-15 23:55:01,144,0
