timestamp,interval_in_seconds,solar_irradiance_in_W_m2
2016-04-14 08:00:01,1,24
2016-04-14 08:05:01,2,26
2016-04-14 08:10:01,3,19
2016-04-14 08:15:01,4,20
2016-04-14 08:20:01,5,20
2016-04-14 08:25:01,6,18
2016-04-14 08:30:01,7,12
2016-04-14 08:35:01,8,14
2016-04-14 08:40:01,9,22
2016-04-14 08:45:01,10,26
2016-04-14 08:50:01,11,35
2016-04-14 08:55:01,12,55
2016-04-14 09:00:01,13,47
2016-04-14 09:05:01,14,41
2016-04-14 09:10:01,15,48
2016-04-14 09:15:01,16,63
2016-04-14 09:20:01,17,97
2016-04-14 09:25:01,18,112
2016-04-14 09:30:01,19,123
2016-04-14 09:35:01,20,111
2016-04-14 09:40:01,21,130
2016-04-14 09:45:02,22,151
2016-04-14 09:50:01,23,149
2016-04-14 09:55:01,24,181
2016-04-14 10:00:01,25,240
2016-04-14 10:05:01,26,215
2016-04-14 10:10:01,27,160
2016-04-14 10:15:01,28,101
2016-04-14 10:20:01,29,83
2016-04-14 10:25:01,30,61
2016-04-14 10:30:01,31,42
2016-04-14 10:35:01,32,32
2016-04-14 10:40:01,33,26
2016-04-14 10:45:01,34,25
2016-04-14 10:50:01,35,31
2016-04-14 10:55:01,36,42
2016-04-14 11:00:01,37,71
2016-04-14 11:05:01,38,72
2016-04-14 11:10:01,39,93
2016-04-14 11:15:01,40,106
2016-04-14 11:20:01,41,124
2016-04-14 11:25:01,42,67
2016-04-14 11:30:01,43,67
2016-04-14 11:35:01,44,73
2016-04-14 11:40:01,45,63
2016-04-14 11:45:01,46,55
2016-04-14 11:50:01,47,53
2016-04-14 11:55:01,48,53
2016-04-14 12:00:01,49,43
2016-04-14 12:05:01,50,38
2016-04-14 12:10:01,51,57
2016-04-14 12:15:01,52,74
2016-04-14 12:20:01,53,86
2016-04-14 12:25:01,54,85
2016-04-14 12:30:01,55,90
2016-04-14 12:35:01,56,136
2016-04-14 12:40:01,57,138
2016-04-14 12:45:01,58,125
2016-04-14 12:50:01,59,127
2016-04-14 12:55:01,60,114
2016-04-14 13:00:01,61,122
2016-04-14 13:05:01,62,116
2016-04-14 13:10:01,63,113
2016-04-14 13:15:01,64,130
2016-04-14 13:20:01,65,142
2016-04-14 13:25:01,66,152
2016-04-14 13:30:01,67,156
2016-04-14 13:35:01,68,165
2016-04-14 13:40:01,69,150
2016-04-14 13:45:01,70,107
2016-04-14 13:50:01,71,118
2016-04-14 13:55:01,72,151
2016-04-14 14:00:01,73,98
2016-04-14 14:05:01,74,97
2016-04-14 14:10:01,75,135
2016-04-14 14:15:01,76,114
2016-04-14 14:20:01,77,97
2016-04-14 14:25:01,78,86
2016-04-14 14:30:01,79,53
2016-04-14 14:35:01,80,75
2016-04-14 14:40:01,81,75
2016-04-14 14:45:01,82,83
2016-04-14 14:50:01,83,138
2016-04-14 14:55:01,84,151
