TimeStamp,IntSolIrr
2016-11-27 09:50:01,33
2016-11-27 09:55:01,33
2016-11-27 10:00:01,35
2016-11-27 10:05:01,40
2016-11-27 10:10:01,48
2016-11-27 10:15:01,49
2016-11-27 10:20:01,52
2016-11-27 10:25:01,74
2016-11-27 10:30:01,61
2016-11-27 10:35:01,69
2016-11-27 10:40:01,78
2016-11-27 10:45:01,63
2016-11-27 10:50:01,92
2016-11-27 10:55:01,78
2016-11-27 11:00:01,62
2016-11-27 11:05:01,65
2016-11-27 11:10:01,88
2016-11-27 11:15:01,90
2016-11-27 11:20:01,95
2016-11-27 11:25:01,95
2016-11-27 11:30:01,90
2016-11-27 11:35:01,142
2016-11-27 11:40:01,133
2016-11-27 11:45:01,125
2016-11-27 11:50:01,129
2016-11-27 11:55:01,230
2016-11-27 12:00:01,340
2016-11-27 12:05:01,250
2016-11-27 12:10:01,151
2016-11-27 12:15:01,141
2016-11-27 12:20:01,178
2016-11-27 12:25:01,159
2016-11-27 12:30:01,152
2016-11-27 12:35:01,135
2016-11-27 12:40:01,151
2016-11-27 12:45:01,382
2016-11-27 12:50:01,216
2016-11-27 12:55:01,149
2016-11-27 13:00:01,493
2016-11-27 13:05:01,529
2016-11-27 13:10:01,547
2016-11-27 13:15:01,550
2016-11-27 13:20:01,545
2016-11-27 13:25:01,533
2016-11-27 13:30:01,536
2016-11-27 13:35:01,398
2016-11-27 13:40:01,509
2016-11-27 13:45:01,496
2016-11-27 13:50:01,519
2016-11-27 13:55:01,550
2016-11-27 14:00:01,473
2016-11-27 14:05:01,461
2016-11-27 14:10:01,467
2016-11-27 14:15:01,406
2016-11-27 14:20:01,419
2016-11-27 14:25:01,349
2016-11-27 14:30:01,365
2016-11-27 14:35:01,329
2016-11-27 14:40:01,315
2016-11-27 14:45:01,167
2016-11-27 14:50:01,240
2016-11-27 14:55:01,291
2016-11-27 15:00:01,185
2016-11-27 15:05:01,290
2016-11-27 15:10:01,274
2016-11-27 15:15:01,255
2016-11-27 15:20:01,122
2016-11-27 15:25:01,103
2016-11-27 15:30:01,228
2016-11-27 15:35:01,146
2016-11-27 15:40:01,196
2016-11-27 15:45:01,190
2016-11-27 15:50:01,156
2016-11-27 15:55:01,113
2016-11-27 16:00:01,98
2016-11-27 16:05:01,74
2016-11-27 16:10:01,68
2016-11-27 16:15:01,77
2016-11-27 16:20:01,51
2016-11-27 16:25:01,44
2016-11-27 16:30:01,40
2016-11-27 16:35:01,33
2016-11-27 16:40:01,27
2016-11-27 16:45:01,22
2016-11-27 16:50:01,18
2016-11-28 08:45:01,14
2016-11-28 08:50:01,15
2016-11-28 08:55:01,16
2016-11-28 09:00:01,19
2016-11-28 09:05:01,19
2016-11-28 09:10:01,24
2016-11-28 09:15:01,29
2016-11-28 09:20:01,34
2016-11-28 09:25:01,29
2016-11-28 09:30:01,30
2016-11-28 09:35:01,31
2016-11-28 09:40:01,39
2016-11-28 09:45:01,37
2016-11-28 09:50:01,40
2016-11-28 09:55:01,44
2016-11-28 10:00:01,48
2016-11-28 10:05:01,35
2016-11-28 10:10:01,39
2016-11-28 10:15:01,45
2016-11-28 10:20:01,86
2016-11-28 10:25:01,271
2016-11-28 10:30:01,354
2016-11-28 10:35:01,226
2016-11-28 10:40:01,396
2016-11-28 10:45:01,406
2016-11-28 10:50:01,418
2016-11-28 10:55:01,433
2016-11-28 11:00:01,446
2016-11-28 11:05:01,457
2016-11-28 11:10:01,473
2016-11-28 11:15:01,475
2016-11-28 11:20:01,501
2016-11-28 11:25:01,504
2016-11-28 11:30:01,505
2016-11-28 11:35:01,521
2016-11-28 11:40:01,524
2016-11-28 11:45:01,543
2016-11-28 11:50:01,548
2016-11-28 11:55:01,543
2016-11-28 12:00:01,556
2016-11-28 12:05:01,551
2016-11-28 12:10:01,559
2016-11-28 12:15:01,562
2016-11-28 12:20:01,566
2016-11-28 12:25:01,563
2016-11-28 12:30:01,574
2016-11-28 12:35:01,576
2016-11-28 12:40:01,590
2016-11-28 12:45:01,589
2016-11-28 12:50:01,592
2016-11-28 12:55:01,572
2016-11-28 13:00:01,585
2016-11-28 13:05:01,589
2016-11-28 13:10:01,584
2016-11-28 13:15:01,587
2016-11-28 13:20:01,581
2016-11-28 13:25:01,574
2016-11-28 13:30:01,566
2016-11-28 13:35:01,561
2016-11-28 13:40:01,554
2016-11-28 13:45:01,550
2016-11-28 13:50:01,551
2016-11-28 13:55:01,543
2016-11-28 14:00:01,532
2016-11-28 14:05:01,528
2016-11-28 14:10:01,519
2016-11-28 14:15:01,507
2016-11-28 14:20:01,498
2016-11-28 14:25:01,486
2016-11-28 14:30:01,476
2016-11-28 14:35:01,463
2016-11-28 14:40:02,450
2016-11-28 14:45:01,437
2016-11-28 14:50:01,421
2016-11-28 14:55:01,407
2016-11-28 15:00:01,391
2016-11-28 15:05:01,376
2016-11-28 15:10:01,360
2016-11-28 15:15:01,341
2016-11-28 15:20:01,326
2016-11-28 15:25:01,308
2016-11-28 15:30:01,289
2016-11-28 15:35:01,270
2016-11-28 15:40:01,253
2016-11-28 15:45:01,234
2016-11-28 15:50:01,216
2016-11-28 15:55:01,119
2016-11-28 16:00:01,93
2016-11-28 16:05:01,44
2016-11-28 16:10:01,38
2016-11-28 16:15:01,79
2016-11-28 16:20:01,24
2016-11-28 16:25:01,21
2016-11-28 16:30:01,20
2016-11-29 08:55:01,16
2016-11-29 09:00:02,19
2016-11-29 09:05:01,21
2016-11-29 09:10:01,24
2016-11-29 09:15:01,26
2016-11-29 09:20:01,29
2016-11-29 09:25:01,31
2016-11-29 09:30:01,33
2016-11-29 09:35:01,35
2016-11-29 09:40:01,37
2016-11-29 09:45:01,39
2016-11-29 09:50:01,40
2016-11-29 09:55:01,42
2016-11-29 10:00:01,44
2016-11-29 10:05:01,45
2016-11-29 10:10:01,47
2016-11-29 10:15:01,53
2016-11-29 10:20:01,192
2016-11-29 10:25:01,339
2016-11-29 10:30:01,355
2016-11-29 10:35:01,371
2016-11-29 10:40:01,389
2016-11-29 10:45:01,402
2016-11-29 10:50:01,412
2016-11-29 10:55:01,428
2016-11-29 11:00:01,440
2016-11-29 11:05:01,453
2016-11-29 11:10:01,463
2016-11-29 11:15:01,480
2016-11-29 11:20:01,490
2016-11-29 11:25:01,498
2016-11-29 11:30:01,509
2016-11-29 11:35:01,517
2016-11-29 11:40:01,524
2016-11-29 11:45:01,529
2016-11-29 11:50:01,539
2016-11-29 11:55:01,544
2016-11-29 12:00:01,551
2016-11-29 12:05:01,556
2016-11-29 12:10:01,559
2016-11-29 12:15:01,564
2016-11-29 12:20:01,570
2016-11-29 12:25:01,573
2016-11-29 12:30:01,576
2016-11-29 12:35:01,575
2016-11-29 12:40:01,575
2016-11-29 12:45:01,576
2016-11-29 12:50:01,575
2016-11-29 12:55:01,576
2016-11-29 13:00:01,574
2016-11-29 13:05:01,569
2016-11-29 13:10:01,567
2016-11-29 13:15:01,566
2016-11-29 13:20:01,562
2016-11-29 13:25:01,559
2016-11-29 13:30:01,551
2016-11-29 13:35:01,543
2016-11-29 13:40:01,533
2016-11-29 13:45:01,527
2016-11-29 13:50:01,524
2016-11-29 13:55:01,512
2016-11-29 14:00:01,508
2016-11-29 14:05:01,496
2016-11-29 14:10:01,479
2016-11-29 14:15:01,469
2016-11-29 14:20:01,457
2016-11-29 14:25:01,441
2016-11-29 14:30:01,432
2016-11-29 14:35:01,420
2016-11-29 14:40:01,406
2016-11-29 14:45:01,394
2016-11-29 14:50:01,382
2016-11-29 14:55:01,367
2016-11-29 15:00:01,346
2016-11-29 15:05:01,329
2016-11-29 15:10:01,306
2016-11-29 15:15:01,288
2016-11-29 15:20:01,271
2016-11-29 15:25:01,252
2016-11-29 15:30:01,235
2016-11-29 15:35:01,212
2016-11-29 15:40:01,198
2016-11-29 15:45:01,174
2016-11-29 15:50:01,82
2016-11-29 15:55:01,64
2016-11-29 16:00:01,61
2016-11-29 16:05:01,67
2016-11-29 16:10:01,47
2016-11-29 16:15:01,58
2016-11-29 16:20:01,37
2016-11-29 16:25:01,33
2016-11-29 16:30:01,29
2016-11-29 16:35:01,25
2016-11-29 16:40:01,20
2016-11-30 09:15:01,16
2016-11-30 09:20:01,19
2016-11-30 09:25:01,20
2016-11-30 09:30:01,19
2016-11-30 09:35:01,27
2016-11-30 09:40:01,31
2016-11-30 09:45:01,35
2016-11-30 09:50:01,44
2016-11-30 09:55:01,46
2016-11-30 10:00:01,39
2016-11-30 10:05:01,49
2016-11-30 10:10:01,60
2016-11-30 10:15:01,67
2016-11-30 10:20:01,61
2016-11-30 10:25:01,77
2016-11-30 10:30:01,82
2016-11-30 10:35:01,100
2016-11-30 10:40:01,133
2016-11-30 10:45:01,156
2016-11-30 10:50:01,166
2016-11-30 10:55:01,308
2016-11-30 11:00:01,428
2016-11-30 11:05:01,137
2016-11-30 11:10:01,512
2016-11-30 11:15:01,490
2016-11-30 11:20:01,460
2016-11-30 11:25:01,468
2016-11-30 11:30:01,481
2016-11-30 11:35:01,483
2016-11-30 11:40:02,495
2016-11-30 11:45:01,504
2016-11-30 11:50:01,507
2016-11-30 11:55:01,515
2016-11-30 12:00:01,519
2016-11-30 12:05:01,531
2016-11-30 12:10:01,539
2016-11-30 12:15:01,538
2016-11-30 12:20:01,543
2016-11-30 12:25:01,549
2016-11-30 12:30:01,547
2016-11-30 12:35:01,551
2016-11-30 12:40:01,551
2016-11-30 12:45:01,551
2016-11-30 12:50:01,552
2016-11-30 12:55:01,558
2016-11-30 13:00:01,553
2016-11-30 13:05:01,549
2016-11-30 13:10:01,554
2016-11-30 13:15:01,548
2016-11-30 13:20:01,548
2016-11-30 13:25:01,543
2016-11-30 13:30:01,534
2016-11-30 13:35:01,529
2016-11-30 13:40:01,526
2016-11-30 13:45:01,517
2016-11-30 13:50:01,506
2016-11-30 13:55:01,500
2016-11-30 14:00:01,491
2016-11-30 14:05:01,486
2016-11-30 14:10:01,474
2016-11-30 14:15:01,469
2016-11-30 14:20:01,456
2016-11-30 14:25:01,443
2016-11-30 14:30:01,432
2016-11-30 14:35:01,415
2016-11-30 14:40:01,397
2016-11-30 14:45:01,388
2016-11-30 14:50:01,376
2016-11-30 14:55:01,361
2016-11-30 15:00:01,343
2016-11-30 15:05:01,329
2016-11-30 15:10:01,313
2016-11-30 15:15:01,292
2016-11-30 15:20:01,276
2016-11-30 15:25:01,258
2016-11-30 15:30:01,240
2016-11-30 15:35:01,228
2016-11-30 15:40:01,212
2016-11-30 15:45:01,193
2016-11-30 15:50:01,172
2016-11-30 15:55:01,102
2016-11-30 16:00:01,83
2016-11-30 16:05:01,66
2016-11-30 16:10:01,43
2016-11-30 16:15:01,67
2016-11-30 16:20:01,33
2016-11-30 16:25:01,29
2016-11-30 16:30:01,26
2016-11-30 16:35:01,22
2016-11-30 16:40:01,19
2016-12-01 08:55:01,14
2016-12-01 09:00:01,16
2016-12-01 09:05:01,18
2016-12-01 09:10:01,20
2016-12-01 09:15:01,22
2016-12-01 09:20:01,24
2016-12-01 09:25:01,25
2016-12-01 09:30:01,27
2016-12-01 09:35:01,28
2016-12-01 09:40:01,30
2016-12-01 09:45:01,31
2016-12-01 09:50:01,31
2016-12-01 09:55:01,33
2016-12-01 10:00:01,34
2016-12-01 10:05:01,35
2016-12-01 10:10:01,36
2016-12-01 10:15:01,43
2016-12-01 10:20:01,91
2016-12-01 10:25:01,309
2016-12-01 10:30:01,355
2016-12-01 10:35:01,373
2016-12-01 10:40:01,383
2016-12-01 10:45:01,398
2016-12-01 10:50:01,415
2016-12-01 10:55:01,429
2016-12-01 11:00:01,443
2016-12-01 11:05:01,456
2016-12-01 11:10:01,467
2016-12-01 11:15:01,480
2016-12-01 11:20:01,491
2016-12-01 11:25:01,500
2016-12-01 11:30:01,514
2016-12-01 11:35:01,527
2016-12-01 11:40:01,533
2016-12-01 11:45:01,540
2016-12-01 11:50:01,548
2016-12-01 11:55:01,551
2016-12-01 12:00:01,558
2016-12-01 12:05:01,561
2016-12-01 12:10:01,569
2016-12-01 12:15:01,570
2016-12-01 12:20:01,579
2016-12-01 12:25:01,580
2016-12-01 12:30:01,585
2016-12-01 12:35:01,585
2016-12-01 12:40:01,583
2016-12-01 12:45:01,584
2016-12-01 12:50:01,581
2016-12-01 12:55:01,573
2016-12-01 13:00:02,580
2016-12-01 13:05:01,577
2016-12-01 13:10:01,572
2016-12-01 13:15:01,567
2016-12-01 13:20:01,560
2016-12-01 13:25:01,558
2016-12-01 13:30:01,550
2016-12-01 13:35:01,554
2016-12-01 13:40:01,545
2016-12-01 13:45:01,536
2016-12-01 13:50:01,528
2016-12-01 13:55:01,520
2016-12-01 14:00:01,515
2016-12-01 14:05:01,510
2016-12-01 14:10:01,500
2016-12-01 14:15:01,486
2016-12-01 14:25:01,465
2016-12-01 14:30:01,455
2016-12-01 14:35:01,438
2016-12-01 14:40:01,422
2016-12-01 14:45:01,409
2016-12-01 14:50:01,395
2016-12-01 14:55:01,380
2016-12-01 15:00:01,370
2016-12-01 15:05:01,354
2016-12-01 15:10:01,337
2016-12-01 15:15:01,321
2016-12-01 15:20:01,306
2016-12-01 15:25:01,285
2016-12-01 15:30:01,266
2016-12-01 15:35:01,251
2016-12-01 15:40:01,235
2016-12-01 15:45:01,217
2016-12-01 15:50:01,198
2016-12-01 15:55:01,116
2016-12-01 16:00:01,94
2016-12-01 16:05:01,77
2016-12-01 16:10:01,40
2016-12-01 16:15:01,68
2016-12-01 16:20:01,30
2016-12-01 16:25:01,24
2016-12-01 16:30:01,22
2016-12-02 09:20:01,15
2016-12-02 09:25:01,22
2016-12-02 09:30:01,19
2016-12-02 09:35:01,20
2016-12-02 09:40:01,23
2016-12-02 09:45:01,25
2016-12-02 09:50:01,26
2016-12-02 09:55:01,26
2016-12-02 10:00:01,27
2016-12-02 10:05:01,30
2016-12-02 10:10:01,38
2016-12-02 10:15:01,32
2016-12-02 10:20:01,37
2016-12-02 10:25:01,38
2016-12-02 10:30:01,45
2016-12-02 10:35:01,44
2016-12-02 10:40:01,46
2016-12-02 10:45:01,52
2016-12-02 10:50:01,59
2016-12-02 10:55:01,60
2016-12-02 11:00:01,72
2016-12-02 11:05:01,73
2016-12-02 11:10:01,90
2016-12-02 11:15:01,66
2016-12-02 11:25:01,75
2016-12-02 11:30:01,68
2016-12-02 11:35:01,72
2016-12-02 11:40:01,54
2016-12-02 11:45:01,55
2016-12-02 11:50:01,63
2016-12-02 11:55:01,71
2016-12-02 12:00:01,60
2016-12-02 12:05:01,61
2016-12-02 12:10:01,65
2016-12-02 12:15:01,70
2016-12-02 12:20:01,67
2016-12-02 12:25:01,71
2016-12-02 12:30:01,78
2016-12-02 12:35:01,84
2016-12-02 12:40:01,91
2016-12-02 12:45:02,93
2016-12-02 12:50:01,87
2016-12-02 12:55:01,103
2016-12-02 13:00:01,81
2016-12-02 13:05:01,77
2016-12-02 13:10:01,78
2016-12-02 13:15:01,79
2016-12-02 13:20:01,78
2016-12-02 13:25:01,71
2016-12-02 13:30:01,78
2016-12-02 13:35:01,82
2016-12-02 13:40:01,83
2016-12-02 13:45:01,92
2016-12-02 13:50:01,96
2016-12-02 13:55:01,98
2016-12-02 14:00:01,92
2016-12-02 14:05:01,98
2016-12-02 14:10:01,126
2016-12-02 14:15:01,135
2016-12-02 14:20:01,191
2016-12-02 14:25:01,129
2016-12-02 14:30:01,206
2016-12-02 14:35:01,302
2016-12-02 14:40:01,192
2016-12-02 14:45:01,224
2016-12-02 14:50:01,142
2016-12-02 14:55:01,183
2016-12-02 15:00:01,115
2016-12-02 15:05:01,135
2016-12-02 15:10:01,186
2016-12-02 15:15:01,237
2016-12-02 15:20:01,205
2016-12-02 15:25:01,188
2016-12-02 15:30:01,178
2016-12-02 15:35:01,182
2016-12-02 15:40:01,166
2016-12-02 15:45:01,119
2016-12-02 15:50:01,126
2016-12-02 15:55:01,102
2016-12-02 16:00:02,82
2016-12-02 16:05:01,71
2016-12-02 16:10:01,54
2016-12-02 16:15:01,53
2016-12-02 16:20:01,42
2016-12-02 16:25:01,35
2016-12-02 16:30:01,30
2016-12-02 16:35:01,25
2016-12-02 16:40:01,20
2016-12-02 16:45:01,15
2016-12-03 09:30:01,15
2016-12-03 09:35:01,15
2016-12-03 09:40:01,18
2016-12-03 09:45:01,17
2016-12-03 09:50:01,22
2016-12-03 09:55:01,22
2016-12-03 10:00:01,28
2016-12-03 10:05:01,32
2016-12-03 10:10:01,36
2016-12-03 10:15:01,44
2016-12-03 10:20:01,44
2016-12-03 10:25:01,48
2016-12-03 10:30:01,56
2016-12-03 10:35:01,50
2016-12-03 10:40:01,62
2016-12-03 10:45:01,56
2016-12-03 10:50:01,57
2016-12-03 10:55:01,61
2016-12-03 11:00:01,65
2016-12-03 11:05:01,57
2016-12-03 11:10:01,69
2016-12-03 11:15:01,83
2016-12-03 11:20:01,69
2016-12-03 11:25:01,64
2016-12-03 11:30:01,74
2016-12-03 11:35:01,75
2016-12-03 11:40:01,98
2016-12-03 11:45:01,77
2016-12-03 11:50:01,77
2016-12-03 11:55:01,78
2016-12-03 12:00:01,72
2016-12-03 12:05:01,66
2016-12-03 12:10:01,95
2016-12-03 12:15:01,85
2016-12-03 12:20:01,88
2016-12-03 12:25:01,92
2016-12-03 12:30:01,89
2016-12-03 12:35:01,98
2016-12-03 12:40:01,82
2016-12-03 12:45:01,94
2016-12-03 12:50:01,99
2016-12-03 12:55:01,112
2016-12-03 13:00:01,130
2016-12-03 13:05:01,164
2016-12-03 13:10:01,167
2016-12-03 13:15:01,230
2016-12-03 13:20:01,207
2016-12-03 13:25:01,224
2016-12-03 13:30:01,218
2016-12-03 13:35:01,227
2016-12-03 13:40:01,187
2016-12-03 13:45:01,177
2016-12-03 13:50:01,381
2016-12-03 13:55:01,253
2016-12-03 14:00:01,459
2016-12-03 14:05:01,454
2016-12-03 14:10:01,472
2016-12-03 14:15:01,418
2016-12-03 14:20:01,463
2016-12-03 14:25:01,416
2016-12-03 14:30:01,335
2016-12-03 14:35:01,130
2016-12-03 14:40:01,161
2016-12-03 14:45:01,163
2016-12-03 14:50:01,130
2016-12-03 14:55:01,325
2016-12-03 15:00:01,311
2016-12-03 15:05:01,305
2016-12-03 15:10:01,274
2016-12-03 15:15:01,270
2016-12-03 15:20:01,261
2016-12-03 15:25:01,252
2016-12-03 15:30:01,235
2016-12-03 15:35:01,218
2016-12-03 15:40:01,202
2016-12-03 15:45:01,188
2016-12-03 15:50:01,172
2016-12-03 15:55:01,114
2016-12-03 16:00:01,84
2016-12-03 16:05:01,78
2016-12-03 16:10:01,51
2016-12-03 16:15:01,45
2016-12-03 16:20:01,39
2016-12-03 16:25:01,30
2016-12-03 16:30:01,26
2016-12-03 16:35:01,22
2016-12-03 16:40:01,19
2016-12-04 09:05:01,14
2016-12-04 09:10:01,15
2016-12-04 09:15:01,17
2016-12-04 09:20:01,26
2016-12-04 09:25:01,25
2016-12-04 09:30:01,39
2016-12-04 09:35:01,44
2016-12-04 09:40:01,48
2016-12-04 09:45:01,44
2016-12-04 09:50:01,46
2016-12-04 09:55:01,40
2016-12-04 10:00:01,49
2016-12-04 10:05:01,64
2016-12-04 10:10:01,62
2016-12-04 10:15:01,66
2016-12-04 10:20:01,74
2016-12-04 10:25:01,82
2016-12-04 10:30:01,110
2016-12-04 10:35:01,127
2016-12-04 10:40:01,161
2016-12-04 10:45:01,286
2016-12-04 10:50:01,406
2016-12-04 10:55:01,275
2016-12-04 11:00:01,279
2016-12-04 11:05:01,376
2016-12-04 11:10:01,404
2016-12-04 11:15:01,434
2016-12-04 11:20:01,429
2016-12-04 11:25:01,434
2016-12-04 11:30:01,428
2016-12-04 11:35:01,409
2016-12-04 11:40:01,447
2016-12-04 11:45:01,401
2016-12-04 11:50:01,443
2016-12-04 11:55:01,428
2016-12-04 12:00:01,463
2016-12-04 12:05:01,462
2016-12-04 12:10:01,493
2016-12-04 12:15:01,507
2016-12-04 12:20:01,528
2016-12-04 12:25:01,503
2016-12-04 12:30:01,527
2016-12-04 12:35:01,528
2016-12-04 12:40:01,527
2016-12-04 12:45:01,511
2016-12-04 12:50:01,522
2016-12-04 12:55:01,517
2016-12-04 13:00:01,520
2016-12-04 13:05:01,507
2016-12-04 13:10:01,485
2016-12-04 13:15:01,477
2016-12-04 13:20:01,481
2016-12-04 13:25:01,461
2016-12-04 13:30:01,404
2016-12-04 13:35:01,427
2016-12-04 13:40:01,458
2016-12-04 13:45:01,445
2016-12-04 13:50:01,470
2016-12-04 13:55:01,442
2016-12-04 14:00:01,457
2016-12-04 14:05:01,437
2016-12-04 14:10:01,414
2016-12-04 14:15:01,364
2016-12-04 14:20:01,374
2016-12-04 14:25:01,361
2016-12-04 14:30:01,354
2016-12-04 14:35:01,355
2016-12-04 14:40:01,334
2016-12-04 14:45:01,299
2016-12-04 14:50:01,334
2016-12-04 14:55:01,298
2016-12-04 15:00:01,267
2016-12-04 15:05:01,276
2016-12-04 15:10:01,256
2016-12-04 15:15:01,237
2016-12-04 15:20:01,223
2016-12-04 15:25:01,172
2016-12-04 15:30:01,198
2016-12-04 15:35:01,185
2016-12-04 15:40:01,182
2016-12-04 15:45:01,167
2016-12-04 15:50:01,156
2016-12-04 15:55:01,113
2016-12-04 16:00:01,84
2016-12-04 16:05:01,67
2016-12-04 16:10:01,55
2016-12-04 16:15:01,45
2016-12-04 16:20:01,42
2016-12-04 16:25:01,29
2016-12-04 16:30:01,25
2016-12-04 16:35:01,18
2016-12-05 09:00:01,19
2016-12-05 09:05:01,20
2016-12-05 09:10:01,15
2016-12-05 09:15:01,17
2016-12-05 09:20:01,21
2016-12-05 09:25:01,29
2016-12-05 09:30:01,37
2016-12-05 09:35:01,46
2016-12-05 09:40:01,52
2016-12-05 09:45:01,56
2016-12-05 09:50:01,63
2016-12-05 09:55:01,70
2016-12-05 10:00:01,85
2016-12-05 10:05:01,87
2016-12-05 10:10:01,81
2016-12-05 10:15:01,79
2016-12-05 10:20:01,78
2016-12-05 10:25:01,84
2016-12-05 10:30:01,96
2016-12-05 10:35:01,117
2016-12-05 10:40:01,127
2016-12-05 10:45:01,184
2016-12-05 10:50:01,129
2016-12-05 10:55:01,145
2016-12-05 11:00:01,140
2016-12-05 11:05:01,153
2016-12-05 11:10:01,159
2016-12-05 11:15:01,153
2016-12-05 11:20:01,134
2016-12-05 11:25:01,119
2016-12-05 11:30:01,113
2016-12-05 11:35:01,120
2016-12-05 11:40:01,123
2016-12-05 11:45:01,119
2016-12-05 11:50:01,111
2016-12-05 11:55:01,111
2016-12-05 12:00:01,118
2016-12-05 12:05:01,130
2016-12-05 12:10:01,143
2016-12-05 12:15:01,142
2016-12-05 12:20:01,131
2016-12-05 12:25:01,118
2016-12-05 12:30:01,121
2016-12-05 12:35:01,143
2016-12-05 12:40:01,164
2016-12-05 12:45:01,205
2016-12-05 12:50:01,208
2016-12-05 12:55:01,204
2016-12-05 13:00:01,180
2016-12-05 13:05:01,161
2016-12-05 13:10:01,141
2016-12-05 13:15:01,145
2016-12-05 13:20:01,146
2016-12-05 13:25:01,178
2016-12-05 13:30:01,201
2016-12-05 13:35:01,203
2016-12-05 13:40:01,201
2016-12-05 13:45:01,213
2016-12-05 13:50:01,234
2016-12-05 13:55:01,233
2016-12-05 14:00:01,377
2016-12-05 14:05:01,371
2016-12-05 14:15:01,198
2016-12-05 14:20:01,143
2016-12-05 14:25:01,250
2016-12-05 14:30:01,522
2016-12-05 14:40:01,345
2016-12-05 14:45:01,460
2016-12-05 14:50:01,123
2016-12-05 14:55:01,142
2016-12-05 15:00:01,149
2016-12-05 15:05:01,156
2016-12-05 15:10:01,163
2016-12-05 15:15:01,148
2016-12-05 15:20:01,134
2016-12-05 15:25:01,131
2016-12-05 15:30:01,118
2016-12-05 15:35:01,107
2016-12-05 15:40:01,101
2016-12-05 15:45:01,89
2016-12-05 15:50:01,69
2016-12-05 15:55:01,47
2016-12-05 16:00:01,35
2016-12-05 16:05:01,30
2016-12-05 16:10:01,28
2016-12-05 16:15:01,27
2016-12-05 16:20:01,25
2016-12-05 16:25:01,20
2016-12-05 16:30:01,18
2016-12-06 08:45:01,15
2016-12-06 08:50:01,19
2016-12-06 08:55:01,23
2016-12-06 09:00:01,28
2016-12-06 09:05:01,30
2016-12-06 09:10:01,31
2016-12-06 09:15:01,34
2016-12-06 09:20:01,38
2016-12-06 09:25:01,39
2016-12-06 09:30:01,41
2016-12-06 09:35:01,45
2016-12-06 09:40:01,48
2016-12-06 09:45:01,50
2016-12-06 09:50:01,55
2016-12-06 09:55:01,58
2016-12-06 10:00:01,61
2016-12-06 10:05:01,64
2016-12-06 10:10:01,74
2016-12-06 10:15:01,76
2016-12-06 10:20:01,82
2016-12-06 10:25:01,247
2016-12-06 10:30:01,270
2016-12-06 10:35:01,287
2016-12-06 10:40:01,334
2016-12-06 10:45:01,334
2016-12-06 10:50:01,302
2016-12-06 10:55:01,316
2016-12-06 11:00:01,381
2016-12-06 11:05:01,342
2016-12-06 11:10:01,376
2016-12-06 11:15:01,384
2016-12-06 11:20:01,330
2016-12-06 11:25:01,453
2016-12-06 11:30:01,445
2016-12-06 11:35:01,480
2016-12-06 11:40:01,486
2016-12-06 11:45:01,504
2016-12-06 11:50:01,466
2016-12-06 11:55:01,479
2016-12-06 12:00:01,570
2016-12-06 12:05:01,583
2016-12-06 12:10:01,504
2016-12-06 12:15:01,403
2016-12-06 12:20:01,350
2016-12-06 12:25:01,401
2016-12-06 12:30:01,449
2016-12-06 12:35:01,499
2016-12-06 12:40:01,433
2016-12-06 12:45:01,435
2016-12-06 12:50:01,547
2016-12-06 12:55:01,467
2016-12-06 13:00:01,397
2016-12-06 13:05:01,545
2016-12-06 13:10:01,564
2016-12-06 13:15:01,520
2016-12-06 13:20:01,253
2016-12-06 13:25:01,299
2016-12-06 13:30:01,213
2016-12-06 13:35:01,164
2016-12-06 13:40:01,152
2016-12-06 13:45:01,144
2016-12-06 13:50:01,161
2016-12-06 13:55:01,198
2016-12-06 14:00:01,243
2016-12-06 14:05:01,234
2016-12-06 14:10:01,190
2016-12-06 14:15:01,195
2016-12-06 14:20:01,138
2016-12-06 14:25:01,161
2016-12-06 14:30:01,141
2016-12-06 14:35:01,140
2016-12-06 14:40:01,162
2016-12-06 14:45:01,166
2016-12-06 14:50:01,153
2016-12-06 14:55:01,148
2016-12-06 15:00:01,142
2016-12-06 15:05:01,145
2016-12-06 15:10:01,117
2016-12-06 15:15:01,111
2016-12-06 15:20:01,92
2016-12-06 15:25:01,85
2016-12-06 15:30:01,80
2016-12-06 15:35:01,82
2016-12-06 15:40:01,71
2016-12-06 15:45:01,61
2016-12-06 15:50:01,60
2016-12-06 15:55:01,65
2016-12-06 16:00:01,65
2016-12-06 16:05:01,61
2016-12-06 16:10:01,56
2016-12-06 16:15:01,53
2016-12-06 16:20:01,51
2016-12-06 16:25:01,48
2016-12-06 16:30:01,40
2016-12-06 16:35:01,34
2016-12-06 16:40:01,26
2016-12-06 16:45:01,20
2016-12-06 16:50:01,14
2016-12-07 08:50:01,19
2016-12-07 08:55:01,26
2016-12-07 09:00:01,31
2016-12-07 09:05:01,35
2016-12-07 09:10:01,40
2016-12-07 09:15:01,45
2016-12-07 09:20:01,49
2016-12-07 09:25:01,54
2016-12-07 09:30:01,59
2016-12-07 09:35:01,65
2016-12-07 09:40:01,70
2016-12-07 09:45:01,76
2016-12-07 09:50:01,81
2016-12-07 09:55:01,86
2016-12-07 10:00:01,92
2016-12-07 10:05:01,96
2016-12-07 10:10:01,101
2016-12-07 10:15:01,104
2016-12-07 10:20:01,116
2016-12-07 10:25:01,264
2016-12-07 10:30:01,283
2016-12-07 10:35:01,307
2016-12-07 10:40:01,273
2016-12-07 10:45:01,305
