timestamp,interval_in_seconds,solar_irradiance_in_W_m2
2016-04-19 00:00:01,605100,0.0
2016-04-19 00:05:01,605400,0.0
2016-04-19 00:10:01,605700,0.0
2016-04-19 00:15:01,606000,0.0
2016-04-19 00:20:01,606300,0.0
2016-04-19 00:25:01,606600,0.0
2016-04-19 00:30:01,606900,0.0
2016-04-19 00:35:01,607200,0.0
2016-04-19 00:40:01,607500,0.0
2016-04-19 00:45:01,607800,0.0
2016-04-19 00:50:01,608100,0.0
2016-04-19 00:55:01,608400,0.0
2016-04-19 01:00:01,608700,0.0
2016-04-19 01:05:01,609000,0.0
2016-04-19 01:10:01,609300,0.0
2016-04-19 01:15:01,609600,0.0
2016-04-19 01:20:01,609900,0.0
2016-04-19 01:25:01,610200,0.0
2016-04-19 01:30:01,610500,0.0
2016-04-19 01:35:01,610800,0.0
2016-04-19 01:40:01,611100,0.0
2016-04-19 01:45:01,611400,0.0
2016-04-19 01:50:01,611700,0.0
2016-04-19 01:55:01,612000,0.0
2016-04-19 02:00:01,612300,0.0
2016-04-19 02:05:01,612600,0.0
2016-04-19 02:10:01,612900,0.0
2016-04-19 02:15:01,613200,0.0
2016-04-19 02:20:01,613500,0.0
2016-04-19 02:25:01,613800,0.0
2016-04-19 02:30:01,614100,0.0
2016-04-19 02:35:01,614400,0.0
2016-04-19 02:40:01,614700,0.0
2016-04-19 02:45:01,615000,0.0
2016-04-19 02:50:01,615300,0.0
2016-04-19 02:55:01,615600,0.0
2016-04-19 03:00:01,615900,0.0
2016-04-19 03:05:01,616200,0.0
2016-04-19 03:10:01,616500,0.0
2016-04-19 03:15:01,616800,0.0
2016-04-19 03:20:01,617100,0.0
2016-04-19 03:25:01,617400,0.0
2016-04-19 03:30:01,617700,0.0
2016-04-19 03:35:01,618000,0.0
2016-04-19 03:40:01,618300,0.0
2016-04-19 03:45:01,618600,0.0
2016-04-19 03:50:01,618900,0.0
2016-04-19 03:55:01,619200,0.0
2016-04-19 04:00:01,619500,0.0
2016-04-19 04:05:01,619800,0.0
2016-04-19 04:10:01,620100,0.0
2016-04-19 04:15:01,620400,0.0
2016-04-19 04:20:01,620700,0.0
2016-04-19 04:25:01,621000,0.0
2016-04-19 04:30:01,621300,0.0
2016-04-19 04:35:01,621600,0.0
2016-04-19 04:40:01,621900,0.0
2016-04-19 04:45:01,622200,0.0
2016-04-19 04:50:01,622500,0.0
2016-04-19 04:55:01,622800,0.0
2016-04-19 05:00:01,623100,0.0
2016-04-19 05:05:01,623400,0.0
2016-04-19 05:10:01,623700,0.0
2016-04-19 05:15:01,624000,0.0
2016-04-19 05:20:01,624300,0.0
2016-04-19 05:25:01,624600,0.0
2016-04-19 05:30:01,624900,0.0
2016-04-19 05:35:01,625200,0.0
2016-04-19 05:40:01,625500,0.0
2016-04-19 05:45:01,625800,0.0
2016-04-19 05:50:01,626100,0.0
2016-04-19 05:55:01,626400,0.0
2016-04-19 06:00:01,626700,0.0
2016-04-19 06:05:01,627000,0.0
2016-04-19 06:10:01,627300,0.0
2016-04-19 06:15:01,627600,0.0
2016-04-19 06:20:01,627900,0.0
2016-04-19 06:25:01,628200,0.0
2016-04-19 06:30:01,628500,0.0
2016-04-19 06:35:01,628800,0.0
2016-04-19 06:40:01,629100,0.0
2016-04-19 06:45:01,629400,0.0
2016-04-19 06:50:01,629700,0.0
2016-04-19 06:55:01,630000,0.0
2016-04-19 07:00:01,630300,0.0
2016-04-19 07:05:01,630600,0.0
2016-04-19 07:10:01,630900,0.0
2016-04-19 07:15:01,631200,0.0
2016-04-19 07:20:01,631500,0.0
2016-04-19 07:25:01,631800,0.0
2016-04-19 07:30:01,632100,0.0
2016-04-19 07:35:01,632400,0.0
2016-04-19 07:40:01,632700,0.0
2016-04-19 07:45:01,633000,0.0
2016-04-19 07:50:01,633300,15.0
2016-04-19 07:55:01,633600,18.0
2016-04-19 08:00:01,633900,20.0
2016-04-19 08:05:01,634200,22.0
2016-04-19 08:10:01,634500,24.0
2016-04-19 08:15:01,634800,25.0
2016-04-19 08:20:01,635100,30.0
2016-04-19 08:25:01,635400,39.0
2016-04-19 08:30:01,635700,41.0
2016-04-19 08:35:01,636000,51.0
2016-04-19 08:40:01,636300,78.0
2016-04-19 08:45:01,636600,93.0
2016-04-19 08:50:01,636900,110.0
2016-04-19 08:55:01,637200,130.0
2016-04-19 09:00:01,637500,147.0
2016-04-19 09:05:01,637800,165.0
2016-04-19 09:10:01,638100,185.0
2016-04-19 09:15:01,638400,205.0
2016-04-19 09:20:01,638700,225.0
2016-04-19 09:25:01,639000,246.0
2016-04-19 09:30:01,639300,269.0
2016-04-19 09:35:01,639600,290.0
2016-04-19 09:40:01,639900,312.0
2016-04-19 09:45:01,640200,335.0
