timestamp,interval_in_seconds,solar_irradiance_in_W_m2
2016-08-25 04:55:01,11489700,0.0
2016-08-25 05:00:01,11490000,0.0
2016-08-25 05:05:01,11490300,0.0
2016-08-25 05:10:01,11490600,0.0
2016-08-25 05:15:01,11490900,0.0
2016-08-25 05:20:01,11491200,0.0
2016-08-25 05:25:01,11491500,0.0
2016-08-25 05:30:01,11491800,0.0
2016-08-25 05:35:01,11492100,0.0
2016-08-25 05:40:01,11492400,0.0
2016-08-25 05:45:01,11492700,0.0
2016-08-25 05:50:01,11493000,0.0
2016-08-25 05:55:01,11493300,0.0
2016-08-25 06:00:01,11493600,0.0
2016-08-25 06:05:01,11493900,0.0
2016-08-25 06:10:01,11494200,0.0
2016-08-25 06:15:01,11494500,0.0
2016-08-25 06:20:01,11494800,0.0
2016-08-25 06:25:01,11495100,0.0
2016-08-25 06:30:01,11495400,0.0
2016-08-25 06:35:01,11495700,0.0
2016-08-25 06:40:01,11496000,0.0
2016-08-25 06:45:01,11496300,0.0
2016-08-25 06:50:01,11496600,0.0
2016-08-25 06:55:01,11496900,0.0
2016-08-25 07:00:01,11497200,0.0
2016-08-25 07:05:01,11497500,0.0
2016-08-25 07:10:01,11497800,0.0
2016-08-25 07:15:01,11498100,0.0
2016-08-25 07:20:01,11498400,0.0
2016-08-25 07:25:01,11498700,0.0
2016-08-25 07:30:01,11499000,14.0
2016-08-25 07:35:01,11499300,17.0
2016-08-25 07:40:01,11499600,21.0
2016-08-25 07:45:01,11499900,25.0
2016-08-25 07:50:01,11500200,27.0
2016-08-25 07:55:01,11500500,29.0
2016-08-25 08:00:01,11500800,30.0
2016-08-25 08:05:01,11501100,30.0
2016-08-25 08:10:01,11501400,30.0
2016-08-25 08:15:01,11501700,31.0
2016-08-25 08:20:01,11502000,34.0
2016-08-25 08:25:01,11502300,36.0
2016-08-25 08:30:01,11502600,52.0
2016-08-25 08:35:01,11502900,66.0
2016-08-25 08:40:01,11503200,77.0
2016-08-25 08:45:01,11503500,94.0
2016-08-25 08:50:01,11503800,122.0
