timestamp,interval_in_seconds,solar_irradiance_in_W_m2
2016-11-16 11:10:01,300,93
2016-11-16 11:15:01,600,141
2016-11-16 11:20:01,900,157
2016-11-16 11:25:01,1200,160
2016-11-16 11:30:01,1500,199
2016-11-16 11:35:01,1800,194
2016-11-16 11:40:01,2100,285
2016-11-16 11:45:01,2400,276
2016-11-16 11:50:01,2700,175
2016-11-16 11:55:01,3000,230
2016-11-16 12:00:01,3300,126
2016-11-16 12:05:01,3600,96
2016-11-16 12:10:01,3900,72
2016-11-16 12:15:01,4200,61
2016-11-16 12:20:01,4500,47
2016-11-16 12:25:01,4800,71
2016-11-16 12:30:01,5100,130
2016-11-16 12:35:01,5400,67
2016-11-16 12:40:01,5700,73
2016-11-16 12:45:01,6000,66
2016-11-16 12:50:01,6300,85
2016-11-16 12:55:01,6600,102
2016-11-16 13:00:01,6900,92
2016-11-16 13:05:01,7200,74
2016-11-16 13:10:01,7500,134
2016-11-16 13:15:01,7800,213
2016-11-16 13:20:01,8100,110
2016-11-16 13:25:01,8400,126
2016-11-16 13:30:01,8700,114
2016-11-16 13:35:01,9000,172
2016-11-16 13:40:01,9300,108
2016-11-16 13:45:01,9600,119
2016-11-16 13:50:01,9900,116
2016-11-16 13:55:01,10200,136
2016-11-16 14:00:01,10500,129
2016-11-16 14:05:01,10800,111
2016-11-16 14:10:01,11100,386
2016-11-16 14:15:01,11400,337
2016-11-16 14:20:01,11700,237
2016-11-16 14:25:01,12000,141
2016-11-16 14:30:01,12300,137
2016-11-16 14:35:01,12600,127
2016-11-16 14:40:01,12900,174
2016-11-16 14:45:01,13200,205
2016-11-16 14:50:01,13500,436
2016-11-16 14:55:01,13800,136
2016-11-16 15:00:01,14100,125
2016-11-16 15:05:01,14400,102
2016-11-16 15:10:01,14700,144
2016-11-16 15:15:01,15000,77
2016-11-16 15:20:01,15300,76
2016-11-16 15:25:01,15600,83
2016-11-16 15:30:01,15900,99
2016-11-16 15:35:01,16200,63
2016-11-16 15:40:01,16500,44
2016-11-16 15:45:01,16800,26
2016-11-16 15:50:01,17100,0
2016-11-16 15:55:01,17400,32
2016-11-16 16:00:01,17700,40
2016-11-16 16:05:01,18000,46
2016-11-16 16:10:01,18300,55
2016-11-16 16:15:01,18600,54
2016-11-16 16:20:01,18900,45
2016-11-16 16:25:01,19200,33
2016-11-16 16:30:01,19500,0
2016-11-16 16:35:01,19800,16
2016-11-16 16:40:01,20100,0
2016-11-16 16:45:01,20400,0
2016-11-16 16:50:01,20700,0
2016-11-16 16:55:01,21000,0
2016-11-16 17:00:01,21300,0
2016-11-16 17:05:01,21600,0
2016-11-16 17:10:01,21900,0
2016-11-16 17:15:01,22200,0
2016-11-16 17:20:01,22500,0
2016-11-16 17:25:01,22800,0
2016-11-16 17:30:01,23100,0
2016-11-16 17:35:01,23400,0
2016-11-16 17:40:01,23700,0
2016-11-16 17:45:01,24000,0
2016-11-16 17:50:01,24300,0
2016-11-16 17:55:01,24600,0
2016-11-16 18:00:01,24900,0
2016-11-16 18:05:01,25200,0
2016-11-16 18:10:01,25500,0
2016-11-16 18:15:01,25800,0
2016-11-16 18:20:01,26100,0
2016-11-16 18:25:01,26400,0
2016-11-16 18:30:01,26700,0
2016-11-16 18:35:01,27000,0
2016-11-16 18:40:01,27300,0
2016-11-16 18:45:01,27600,0
2016-11-16 18:50:01,27900,0
2016-11-16 18:55:01,28200,0
2016-11-16 19:00:01,28500,0
2016-11-16 19:05:01,28800,0
2016-11-16 19:10:01,29100,0
2016-11-16 19:15:01,29400,0
2016-11-16 19:20:01,29700,0
2016-11-16 19:25:01,30000,0
2016-11-16 19:30:01,30300,0
2016-11-16 19:35:01,30600,0
2016-11-16 19:40:01,30900,0
2016-11-16 19:45:01,31200,0
2016-11-16 19:50:01,31500,0
2016-11-16 19:55:01,31800,0
2016-11-16 20:00:01,32100,0
2016-11-16 20:05:01,32400,0
2016-11-16 20:10:01,32700,0
2016-11-16 20:15:01,33000,0
2016-11-16 20:20:01,33300,0
2016-11-16 20:25:01,33600,0
2016-11-16 20:30:01,33900,0
2016-11-16 20:35:01,34200,0
2016-11-16 20:40:01,34500,0
2016-11-16 20:45:01,34800,0
2016-11-16 20:50:01,35100,0
2016-11-16 20:55:01,35400,0
2016-11-16 21:00:01,35700,0
2016-11-16 21:05:01,36000,0
2016-11-16 21:10:01,36300,0
2016-11-16 21:15:01,36600,0
2016-11-16 21:20:01,36900,0
2016-11-16 21:25:01,37200,0
2016-11-16 21:30:01,37500,0
2016-11-16 21:35:01,37800,0
2016-11-16 21:40:01,38100,0
2016-11-16 21:45:01,38400,0
2016-11-16 21:50:01,38700,0
2016-11-16 21:55:01,39000,0
2016-11-16 22:00:01,39300,0
2016-11-16 22:05:01,39600,0
2016-11-16 22:10:01,39900,0
2016-11-16 22:15:01,40200,0
2016-11-16 22:20:01,40500,0
2016-11-16 22:25:01,40800,0
2016-11-16 22:30:01,41100,0
2016-11-16 22:35:01,41400,0
2016-11-16 22:40:01,41700,0
2016-11-16 22:45:01,42000,0
2016-11-16 22:50:01,42300,0
2016-11-16 22:55:01,42600,0
2016-11-16 23:00:01,42900,0
2016-11-16 23:05:01,43200,0
2016-11-16 23:10:01,43500,0
2016-11-16 23:15:01,43800,0
2016-11-16 23:20:01,44100,0
2016-11-16 23:25:01,44400,0
2016-11-16 23:30:01,44700,0
2016-11-16 23:35:01,45000,0
2016-11-16 23:40:01,45300,0
2016-11-16 23:45:01,45600,0
2016-11-16 23:50:01,45900,0
2016-11-16 23:55:01,46200,0
2016-11-17 00:00:01,46500,0
2016-11-17 00:05:01,46800,0
2016-11-17 00:10:01,47100,0
2016-11-17 00:15:01,47400,0
2016-11-17 00:20:01,47700,0
2016-11-17 00:25:01,48000,0
2016-11-17 00:30:01,48300,0
2016-11-17 00:35:01,48600,0
2016-11-17 00:40:01,48900,0
2016-11-17 00:45:01,49200,0
2016-11-17 00:50:01,49500,0
2016-11-17 00:55:01,49800,0
2016-11-17 01:00:01,50100,0
2016-11-17 01:05:01,50400,0
2016-11-17 01:10:01,50700,0
2016-11-17 01:15:01,51000,0
2016-11-17 01:20:01,51300,0
2016-11-17 01:25:01,51600,0
2016-11-17 01:30:01,51900,0
2016-11-17 01:35:01,52200,0
2016-11-17 01:40:01,52500,0
2016-11-17 01:45:01,52800,0
2016-11-17 01:50:01,53100,0
2016-11-17 01:55:01,53400,0
2016-11-17 02:00:01,53700,0
2016-11-17 02:05:01,54000,0
2016-11-17 02:10:01,54300,0
2016-11-17 02:15:01,54600,0
2016-11-17 02:20:01,54900,0
2016-11-17 02:25:01,55200,0
2016-11-17 02:30:01,55500,0
2016-11-17 02:35:01,55800,0
2016-11-17 02:40:01,56100,0
2016-11-17 02:45:01,56400,0
2016-11-17 02:50:01,56700,0
2016-11-17 02:55:01,57000,0
2016-11-17 03:00:01,57300,0
2016-11-17 03:05:01,57600,0
2016-11-17 03:10:01,57900,0
2016-11-17 03:15:01,58200,0
2016-11-17 03:20:01,58500,0
2016-11-17 03:25:01,58800,0
2016-11-17 03:30:01,59100,0
2016-11-17 03:35:01,59400,0
2016-11-17 03:40:01,59700,0
2016-11-17 03:45:01,60000,0
2016-11-17 03:50:01,60300,0
2016-11-17 03:55:01,60600,0
2016-11-17 04:00:01,60900,0
2016-11-17 04:05:01,61200,0
2016-11-17 04:10:01,61500,0
2016-11-17 04:15:01,61800,0
2016-11-17 04:20:01,62100,0
2016-11-17 04:25:01,62400,0
2016-11-17 04:30:01,62700,0
2016-11-17 04:35:01,63000,0
2016-11-17 04:40:01,63300,0
2016-11-17 04:45:01,63600,0
2016-11-17 04:50:01,63900,0
2016-11-17 04:55:01,64200,0
2016-11-17 05:00:01,64500,0
2016-11-17 05:05:01,64800,0
2016-11-17 05:10:01,65100,0
2016-11-17 05:15:01,65400,0
2016-11-17 05:20:01,65700,0
2016-11-17 05:25:01,66000,0
2016-11-17 05:30:01,66300,0
2016-11-17 05:35:01,66600,0
2016-11-17 05:40:01,66900,0
2016-11-17 05:45:01,67200,0
2016-11-17 05:50:01,67500,0
2016-11-17 05:55:01,67800,0
2016-11-17 06:00:01,68100,0
2016-11-17 06:05:01,68400,0
2016-11-17 06:10:01,68700,0
2016-11-17 06:15:01,69000,0
2016-11-17 06:20:01,69300,0
2016-11-17 06:25:01,69600,0
2016-11-17 06:30:01,69900,0
2016-11-17 06:35:01,70200,0
2016-11-17 06:40:01,70500,0
2016-11-17 06:45:01,70800,0
2016-11-17 06:50:01,71100,0
2016-11-17 06:55:01,71400,0
2016-11-17 07:00:01,71700,0
2016-11-17 07:05:01,72000,0
2016-11-17 07:10:01,72300,0
2016-11-17 07:15:01,72600,0
2016-11-17 07:20:01,72900,0
2016-11-17 07:25:01,73200,0
2016-11-17 07:30:01,73500,0
2016-11-17 07:35:01,73800,0
2016-11-17 07:40:01,74100,0
2016-11-17 07:45:01,74400,0
2016-11-17 07:50:01,74700,0
2016-11-17 07:55:01,75000,0
2016-11-17 08:00:01,75300,0
2016-11-17 08:05:01,75600,0
2016-11-17 08:10:01,75900,0
2016-11-17 08:15:01,76200,0
2016-11-17 08:20:01,76500,0
2016-11-17 08:25:01,76800,16
2016-11-17 08:30:01,77100,14
2016-11-17 08:35:01,77400,16
2016-11-17 08:40:01,77700,23
2016-11-17 08:45:01,78000,35
2016-11-17 08:50:01,78300,31
2016-11-17 08:55:01,78600,33
2016-11-17 09:00:01,78900,36
2016-11-17 09:05:01,79200,58
2016-11-17 09:10:01,79500,54
2016-11-17 09:15:01,79800,68
2016-11-17 09:20:01,80100,79
2016-11-17 09:25:01,80400,79
2016-11-17 09:30:01,80700,99
2016-11-17 09:35:01,81000,67
2016-11-17 09:40:01,81300,56
2016-11-17 09:45:01,81600,64
2016-11-17 09:50:01,81900,85
2016-11-17 09:55:01,82200,213
2016-11-17 10:00:01,82500,227
2016-11-17 10:05:01,82800,114
2016-11-17 10:10:01,83100,141
2016-11-17 10:15:01,83400,150
2016-11-17 10:20:01,83700,246
2016-11-17 10:25:01,84000,166
2016-11-17 10:30:01,84300,200
2016-11-17 10:35:01,84600,211
2016-11-17 10:40:01,84900,234
2016-11-17 10:45:01,85200,182
2016-11-17 10:50:01,85500,197
2016-11-17 10:55:01,85800,217
2016-11-17 11:00:01,86100,178
2016-11-17 11:05:01,86400,180
2016-11-17 11:10:01,86700,140
2016-11-17 11:15:01,87000,205
2016-11-17 11:20:01,87300,212
2016-11-17 11:25:01,87600,241
2016-11-17 11:30:01,87900,278
2016-11-17 11:35:01,88200,249
2016-11-17 11:40:01,88500,711
2016-11-17 11:45:01,88800,502
2016-11-17 11:50:01,89100,693
2016-11-17 11:55:01,89400,575
2016-11-17 12:00:01,89700,302
2016-11-17 12:05:01,90000,72
2016-11-17 12:10:01,90300,690
2016-11-17 12:15:01,90600,75
2016-11-17 12:20:01,90900,136
2016-11-17 12:25:01,91200,800
2016-11-17 12:30:01,91500,241
2016-11-17 12:35:01,91800,258
2016-11-17 12:40:01,92100,104
2016-11-17 12:45:01,92400,108
2016-11-17 12:50:01,92700,641
2016-11-17 12:55:01,93000,382
2016-11-17 13:00:01,93300,780
2016-11-17 13:05:01,93600,730
2016-11-17 13:10:01,93900,428
2016-11-17 13:15:01,94200,208
2016-11-17 13:20:01,94500,648
2016-11-17 13:25:01,94800,182
2016-11-17 13:30:01,95100,616
2016-11-17 13:35:01,95400,690
2016-11-17 13:40:01,95700,766
