TimeStamp,IntSolIrr
2016-05-21 11:30:01,423
2016-05-21 11:35:01,430
2016-05-21 11:40:01,555
2016-05-21 11:45:01,670
2016-05-21 11:50:01,651
2016-05-21 11:55:01,650
2016-05-21 12:00:01,617
2016-05-21 12:05:01,567
2016-05-21 12:10:01,675
2016-05-21 12:15:01,694
2016-05-21 12:20:01,528
2016-05-21 12:25:01,922
2016-05-21 12:30:01,633
2016-05-21 12:35:01,816
2016-05-21 12:40:01,944
2016-05-21 12:45:01,460
2016-05-21 12:50:01,948
2016-05-21 12:55:01,701
2016-05-21 13:00:01,514
2016-05-21 13:05:01,429
2016-05-21 13:10:01,490
2016-05-21 13:15:01,465
2016-05-21 13:20:01,589
2016-05-21 13:25:01,384
2016-05-21 13:30:01,338
2016-05-21 13:35:01,323
2016-05-21 13:40:01,680
2016-05-21 13:45:01,448
2016-05-21 13:50:01,517
2016-05-21 13:55:01,628
2016-05-21 14:00:01,776
2016-05-21 14:05:01,653
2016-05-21 14:10:01,764
2016-05-21 14:15:01,477
2016-05-21 14:20:01,554
2016-05-21 14:25:01,515
2016-05-21 14:30:01,460
2016-05-21 14:35:01,267
2016-05-21 14:40:01,177
2016-05-21 14:45:01,182
2016-05-21 14:50:01,456
2016-05-21 14:55:01,444
2016-05-21 15:00:01,279
2016-05-21 15:05:01,267
2016-05-21 15:10:01,247
2016-05-21 15:15:01,254
2016-05-21 15:20:01,195
2016-05-21 15:25:01,223
2016-05-21 15:30:01,397
2016-05-21 15:35:01,363
2016-05-21 15:40:01,306
2016-05-21 15:45:01,384
2016-05-21 15:50:01,549
2016-05-21 15:55:01,964
2016-05-21 16:00:01,509
2016-05-21 16:05:01,743
2016-05-21 16:10:01,1014
2016-05-21 16:15:01,854
2016-05-21 16:20:01,414
2016-05-21 16:25:01,924
2016-05-21 16:30:01,507
2016-05-21 16:35:01,833
2016-05-21 16:40:01,969
2016-05-21 16:45:01,590
2016-05-21 16:50:01,664
2016-05-21 16:55:01,541
2016-05-21 17:00:01,563
2016-05-21 17:05:01,544
2016-05-21 17:10:01,585
2016-05-21 17:15:01,356
2016-05-21 17:20:01,583
2016-05-21 17:25:01,530
2016-05-21 17:30:01,591
2016-05-21 17:35:01,549
2016-05-21 17:40:01,344
2016-05-21 17:45:01,213
2016-05-21 17:50:01,147
2016-05-21 17:55:01,204
2016-05-21 18:00:01,286
2016-05-21 18:05:01,152
2016-05-21 18:10:01,171
2016-05-21 18:15:01,188
2016-05-21 18:20:01,179
2016-05-21 18:25:01,162
2016-05-21 18:30:01,178
2016-05-21 18:35:01,180
2016-05-21 18:40:01,161
2016-05-21 18:45:01,137
2016-05-21 18:50:01,136
2016-05-21 18:55:01,156
2016-05-21 19:00:01,198
2016-05-21 19:05:01,174
2016-05-21 19:10:01,145
2016-05-21 19:15:01,150
2016-05-21 19:20:01,144
2016-05-21 19:25:01,125
2016-05-21 19:30:01,117
2016-05-21 19:35:01,115
2016-05-21 19:40:01,108
2016-05-21 19:45:01,130
2016-05-21 19:50:01,116
2016-05-21 19:55:01,109
2016-05-21 20:00:01,98
2016-05-21 20:05:01,89
2016-05-21 20:10:01,90
2016-05-21 20:15:01,89
2016-05-21 20:20:01,79
2016-05-21 20:25:01,47
2016-05-21 20:30:01,20
2016-05-22 07:05:01,14
2016-05-22 07:10:01,20
2016-05-22 07:15:01,12
2016-05-22 07:35:01,14
2016-05-22 07:40:01,14
2016-05-22 07:45:01,21
2016-05-22 07:50:01,44
2016-05-22 07:55:01,38
2016-05-22 08:00:01,29
2016-05-22 08:05:01,19
2016-05-22 08:10:01,39
2016-05-22 08:15:01,57
2016-05-22 08:20:01,93
2016-05-22 08:25:01,108
2016-05-22 08:30:01,122
2016-05-22 08:35:01,62
2016-05-22 08:40:01,75
2016-05-22 08:45:01,92
2016-05-22 08:50:01,97
2016-05-22 08:55:01,69
2016-05-22 09:00:01,79
2016-05-22 09:05:01,100
2016-05-22 09:10:01,116
2016-05-22 09:15:01,111
2016-05-22 09:20:01,92
2016-05-22 09:25:01,144
2016-05-22 09:30:01,213
2016-05-22 09:35:01,316
2016-05-22 09:40:01,166
2016-05-22 09:45:01,115
2016-05-22 09:50:01,153
2016-05-22 09:55:01,214
2016-05-22 10:00:01,177
2016-05-22 10:05:01,204
2016-05-22 10:10:01,225
2016-05-22 10:15:01,235
2016-05-22 10:20:01,200
2016-05-22 10:25:01,216
2016-05-22 10:30:01,218
2016-05-22 10:35:01,244
2016-05-22 10:40:01,258
2016-05-22 10:45:01,311
2016-05-22 10:50:01,329
2016-05-22 10:55:01,322
2016-05-22 11:00:01,272
2016-05-22 11:05:01,279
2016-05-22 11:10:01,396
2016-05-22 11:15:01,402
2016-05-22 11:20:01,343
2016-05-22 11:25:01,283
2016-05-22 11:30:01,206
2016-05-22 11:35:01,207
2016-05-22 11:40:01,240
2016-05-22 11:45:01,305
2016-05-22 11:50:01,438
2016-05-22 11:55:01,455
2016-05-22 12:00:01,211
2016-05-22 12:05:01,110
2016-05-22 12:10:01,72
2016-05-22 12:15:01,74
2016-05-22 12:20:01,102
2016-05-22 12:25:01,37
2016-05-22 12:30:01,58
2016-05-22 12:35:01,77
2016-05-22 12:40:01,90
2016-05-22 12:45:01,81
2016-05-22 12:50:01,134
2016-05-22 12:55:01,163
2016-05-22 13:00:01,213
2016-05-22 13:05:01,253
2016-05-22 13:10:01,309
2016-05-22 13:15:01,321
2016-05-22 13:20:01,182
2016-05-22 13:25:01,135
2016-05-22 13:30:01,145
2016-05-22 13:35:01,167
2016-05-22 13:40:01,268
2016-05-22 13:45:01,349
2016-05-22 13:50:01,292
2016-05-22 13:55:01,287
2016-05-22 14:00:01,347
2016-05-22 14:05:01,388
2016-05-22 14:10:01,415
2016-05-22 14:15:01,371
2016-05-22 14:20:01,171
2016-05-22 14:25:01,74
2016-05-22 14:30:01,16
2016-05-22 14:35:01,23
2016-05-22 14:40:01,52
2016-05-22 14:45:01,92
2016-05-22 14:50:01,116
2016-05-22 14:55:01,104
2016-05-22 15:00:01,81
2016-05-22 15:05:01,57
2016-05-22 15:10:01,53
2016-05-22 15:15:01,83
2016-05-22 15:20:01,185
2016-05-22 15:25:01,345
2016-05-22 15:30:01,910
2016-05-22 15:35:01,670
2016-05-22 15:40:01,593
2016-05-22 15:45:01,586
2016-05-22 15:50:01,1317
2016-05-22 15:55:01,1244
2016-05-22 16:00:01,816
2016-05-22 16:05:01,397
2016-05-22 16:10:01,694
2016-05-22 16:15:01,688
2016-05-22 16:20:01,326
2016-05-22 16:25:01,260
2016-05-22 16:30:01,330
2016-05-22 16:35:01,389
2016-05-22 16:40:01,319
2016-05-22 16:45:02,273
2016-05-22 16:50:01,156
2016-05-22 16:55:01,187
2016-05-22 17:00:01,353
2016-05-22 17:05:01,302
2016-05-22 17:10:01,587
2016-05-22 17:15:01,603
2016-05-22 17:20:01,255
2016-05-22 17:25:01,222
2016-05-22 17:30:01,255
2016-05-22 17:35:01,138
2016-05-22 17:40:01,155
2016-05-22 17:45:01,329
2016-05-22 17:50:01,187
2016-05-22 17:55:01,161
2016-05-22 18:00:01,775
2016-05-22 18:05:01,730
2016-05-22 18:10:01,646
2016-05-22 18:15:01,368
2016-05-22 18:20:01,140
2016-05-22 18:25:01,87
2016-05-22 18:30:01,64
2016-05-22 18:35:01,155
2016-05-22 18:40:01,30
2016-05-22 19:00:01,19
2016-05-22 19:05:01,38
2016-05-22 19:10:01,59
2016-05-22 19:15:01,41
2016-05-22 19:20:01,37
2016-05-22 19:25:01,30
2016-05-22 19:30:01,23
2016-05-22 19:35:01,13
2016-05-22 19:40:01,18
2016-05-22 19:45:01,20
2016-05-22 19:50:01,36
2016-05-22 19:55:01,50
2016-05-22 20:00:01,58
2016-05-22 20:05:01,32
2016-05-22 20:10:01,23
2016-05-22 20:20:01,17
2016-05-22 20:25:01,18
2016-05-22 20:30:01,16
2016-05-22 20:35:01,14
2016-05-23 07:05:01,16
2016-05-23 07:10:01,19
2016-05-23 07:15:01,21
2016-05-23 07:20:01,23
2016-05-23 07:25:01,25
2016-05-23 07:30:01,26
2016-05-23 07:35:01,28
2016-05-23 07:40:01,30
2016-05-23 07:45:01,32
2016-05-23 07:50:01,34
2016-05-23 07:55:01,35
2016-05-23 08:00:01,37
2016-05-23 08:05:01,39
2016-05-23 08:10:01,41
2016-05-23 08:15:01,42
2016-05-23 08:20:01,43
2016-05-23 08:25:01,45
2016-05-23 08:30:01,62
2016-05-23 08:35:01,68
2016-05-23 08:40:01,50
2016-05-23 08:45:01,144
2016-05-23 08:50:01,175
2016-05-23 08:55:01,193
2016-05-23 09:00:01,215
2016-05-23 09:05:01,238
2016-05-23 09:10:01,260
2016-05-23 09:15:01,283
2016-05-23 09:20:01,307
2016-05-23 09:25:01,329
2016-05-23 09:30:01,352
2016-05-23 09:35:01,376
2016-05-23 09:40:01,391
2016-05-23 09:45:01,418
2016-05-23 09:50:01,441
2016-05-23 09:55:01,463
2016-05-23 10:00:01,486
2016-05-23 10:05:01,515
2016-05-23 10:10:01,547
2016-05-23 10:15:01,575
2016-05-23 10:20:01,609
2016-05-23 10:25:01,560
2016-05-23 10:30:01,628
2016-05-23 10:35:01,677
2016-05-23 10:40:01,724
2016-05-23 10:45:01,744
2016-05-23 10:50:01,723
2016-05-23 10:55:01,774
2016-05-23 11:00:01,749
2016-05-23 11:05:01,761
2016-05-23 11:10:01,803
2016-05-23 11:15:01,863
2016-05-23 11:20:01,865
2016-05-23 11:25:01,900
2016-05-23 11:30:01,924
2016-05-23 11:35:01,990
2016-05-23 11:40:01,807
2016-05-23 11:45:01,345
2016-05-23 11:50:01,587
2016-05-23 11:55:01,170
2016-05-23 12:00:01,1055
2016-05-23 12:05:01,271
2016-05-23 12:10:01,166
2016-05-23 12:15:01,218
2016-05-23 12:20:01,1131
2016-05-23 12:25:01,948
2016-05-23 12:30:01,334
2016-05-23 12:35:01,269
2016-05-23 12:40:01,1047
2016-05-23 12:45:01,1125
2016-05-23 12:50:01,234
2016-05-23 12:55:01,217
2016-05-23 13:00:01,228
2016-05-23 13:05:01,1135
2016-05-23 13:10:01,1253
2016-05-23 13:15:01,1182
2016-05-23 13:20:01,1137
2016-05-23 13:25:01,349
2016-05-23 13:30:01,339
2016-05-23 13:35:01,1033
2016-05-23 13:40:01,1155
2016-05-23 13:45:01,384
2016-05-23 13:50:01,783
2016-05-23 13:55:01,1176
2016-05-23 14:00:01,1177
2016-05-23 14:05:01,312
2016-05-23 14:10:01,305
2016-05-23 14:15:01,1107
2016-05-23 14:20:01,1180
2016-05-23 14:25:01,1163
2016-05-23 14:30:01,1211
2016-05-23 14:35:02,1205
2016-05-23 14:40:01,346
2016-05-23 14:45:01,1172
2016-05-23 14:50:01,226
2016-05-23 14:55:01,277
2016-05-23 15:00:01,891
2016-05-23 15:05:01,1078
2016-05-23 15:10:01,955
2016-05-23 15:15:01,288
2016-05-23 15:20:01,947
2016-05-23 15:25:01,1086
2016-05-23 15:30:01,1100
2016-05-23 15:35:01,249
2016-05-23 15:40:01,241
2016-05-23 15:45:01,490
2016-05-23 15:50:01,876
2016-05-23 15:55:01,942
2016-05-23 16:00:01,1025
2016-05-23 16:05:01,961
2016-05-23 16:10:01,960
2016-05-23 16:15:01,1046
2016-05-23 16:20:01,407
2016-05-23 16:25:01,975
2016-05-23 16:30:01,1071
2016-05-23 16:35:01,707
2016-05-23 16:40:01,580
2016-05-23 16:45:01,1067
2016-05-23 16:50:01,349
2016-05-23 16:55:01,845
2016-05-23 17:00:01,614
2016-05-23 17:05:01,492
2016-05-23 17:10:01,402
2016-05-23 17:15:01,371
2016-05-23 17:20:01,281
2016-05-23 17:25:01,225
2016-05-23 17:30:01,203
2016-05-23 17:35:01,192
2016-05-23 17:40:01,185
2016-05-23 17:45:01,179
2016-05-23 17:50:01,152
2016-05-23 17:55:01,145
2016-05-23 18:00:01,123
2016-05-23 18:05:01,121
2016-05-23 18:10:01,115
2016-05-23 18:15:01,106
2016-05-23 18:20:01,88
2016-05-23 18:25:01,79
2016-05-23 18:30:01,84
2016-05-23 18:35:01,98
2016-05-23 18:40:01,103
2016-05-23 18:45:01,101
2016-05-23 18:50:01,106
2016-05-23 18:55:01,114
2016-05-23 19:00:01,97
2016-05-23 19:05:01,87
2016-05-23 19:10:01,76
2016-05-23 19:15:01,67
2016-05-23 19:20:01,73
2016-05-23 19:25:01,72
2016-05-23 19:30:01,66
2016-05-23 19:35:01,55
2016-05-23 19:40:01,54
2016-05-23 19:45:01,54
2016-05-23 19:50:01,56
2016-05-23 19:55:01,65
2016-05-23 20:00:01,67
2016-05-23 20:05:01,61
2016-05-23 20:10:01,51
2016-05-23 20:15:01,56
2016-05-23 20:20:01,68
2016-05-23 20:25:01,65
2016-05-23 20:30:01,53
2016-05-23 20:35:01,41
2016-05-23 20:40:01,35
2016-05-23 20:45:01,31
2016-05-23 20:50:01,28
2016-05-23 20:55:01,26
2016-05-23 21:00:01,21
2016-05-23 21:05:01,18
2016-05-24 06:50:01,12
2016-05-24 06:55:01,16
2016-05-24 07:00:01,20
2016-05-24 07:05:01,24
2016-05-24 07:10:01,28
2016-05-24 07:15:01,32
2016-05-24 07:20:01,38
2016-05-24 07:25:01,44
2016-05-24 07:30:01,49
2016-05-24 07:35:01,55
2016-05-24 07:40:01,61
2016-05-24 07:45:01,68
2016-05-24 07:50:01,75
2016-05-24 07:55:01,81
2016-05-24 08:00:01,83
2016-05-24 08:05:01,85
2016-05-24 08:10:01,84
2016-05-24 08:15:01,86
2016-05-24 08:20:01,86
2016-05-24 08:25:01,84
2016-05-24 08:30:01,90
2016-05-24 08:35:01,99
2016-05-24 08:40:01,72
2016-05-24 08:45:01,156
2016-05-24 08:50:01,93
2016-05-24 08:55:01,109
2016-05-24 09:00:01,161
2016-05-24 09:05:01,173
2016-05-24 09:10:01,241
2016-05-24 09:15:01,265
2016-05-24 09:20:01,303
2016-05-24 09:25:01,313
2016-05-24 09:30:01,353
2016-05-24 09:35:01,380
2016-05-24 09:40:01,391
2016-05-24 09:45:01,414
2016-05-24 09:50:01,461
2016-05-24 09:55:01,442
2016-05-24 10:00:01,468
2016-05-24 10:05:01,451
2016-05-24 10:10:01,424
2016-05-24 10:15:01,486
2016-05-24 10:20:01,475
2016-05-24 10:25:01,488
2016-05-24 10:30:01,647
2016-05-24 10:35:01,514
2016-05-24 10:40:01,585
2016-05-24 10:45:01,646
2016-05-24 10:50:01,621
2016-05-24 10:55:01,715
2016-05-24 11:00:01,631
2016-05-24 11:05:01,694
2016-05-24 11:10:01,694
2016-05-24 11:15:01,731
2016-05-24 11:20:01,764
2016-05-24 11:25:01,826
2016-05-24 11:30:01,836
2016-05-24 11:35:01,706
2016-05-24 11:40:01,668
2016-05-24 11:45:01,883
2016-05-24 11:50:01,910
2016-05-24 11:55:01,937
2016-05-24 12:00:01,964
2016-05-24 12:05:01,807
2016-05-24 12:10:01,657
2016-05-24 12:15:01,643
2016-05-24 12:20:01,524
2016-05-24 12:25:01,499
2016-05-24 12:30:01,659
2016-05-24 12:35:01,617
2016-05-24 12:40:01,612
2016-05-24 12:45:02,706
2016-05-24 12:50:01,698
2016-05-24 12:55:01,842
2016-05-24 13:00:01,825
2016-05-24 13:05:01,987
2016-05-24 13:10:01,1052
2016-05-24 13:15:01,346
2016-05-24 13:20:01,1147
2016-05-24 13:25:01,1120
2016-05-24 13:30:01,1082
2016-05-24 13:35:01,1172
2016-05-24 13:40:01,1166
2016-05-24 13:45:01,396
2016-05-24 13:50:01,1153
2016-05-24 13:55:01,287
2016-05-24 14:00:01,327
2016-05-24 14:05:01,971
2016-05-24 14:10:01,303
2016-05-24 14:15:01,789
2016-05-24 14:20:01,555
2016-05-24 14:25:01,999
2016-05-24 14:30:01,1165
2016-05-24 14:35:01,1282
2016-05-24 14:40:01,1275
2016-05-24 14:45:01,1129
2016-05-24 14:50:01,353
2016-05-24 14:55:01,608
2016-05-24 15:00:01,1162
2016-05-24 15:05:01,381
2016-05-24 15:10:01,1217
2016-05-24 15:15:01,326
2016-05-24 15:20:01,704
2016-05-24 15:25:01,647
2016-05-24 15:30:01,751
2016-05-24 15:35:01,538
2016-05-24 15:40:01,714
2016-05-24 15:45:01,355
2016-05-24 15:50:01,809
2016-05-24 15:55:01,338
2016-05-24 16:00:01,1161
2016-05-24 16:05:02,352
2016-05-24 16:10:01,1094
2016-05-24 16:15:01,416
2016-05-24 16:20:01,775
2016-05-24 16:25:01,804
2016-05-24 16:30:01,680
2016-05-24 16:35:01,276
2016-05-24 16:40:01,359
2016-05-24 16:45:01,340
2016-05-24 16:50:01,436
2016-05-24 16:55:01,512
2016-05-24 17:00:01,577
2016-05-24 17:05:01,329
2016-05-24 17:10:01,220
2016-05-24 17:15:01,276
2016-05-24 17:20:01,590
2016-05-24 17:25:01,403
2016-05-24 17:30:01,302
2016-05-24 17:35:01,320
2016-05-24 17:40:01,328
2016-05-24 17:45:01,484
2016-05-24 17:50:01,561
2016-05-24 17:55:01,629
2016-05-24 18:00:01,544
2016-05-24 18:05:01,617
2016-05-24 18:10:01,474
2016-05-24 18:15:01,363
2016-05-24 18:20:01,296
2016-05-24 18:25:01,276
2016-05-24 18:30:01,300
2016-05-24 18:35:01,243
2016-05-24 18:40:01,220
2016-05-24 18:45:01,292
2016-05-24 18:50:01,221
2016-05-24 18:55:01,185
2016-05-24 19:00:01,191
2016-05-24 19:05:01,187
2016-05-24 19:10:01,175
2016-05-24 19:15:01,148
2016-05-24 19:20:01,137
2016-05-24 19:25:01,124
2016-05-24 19:30:01,107
2016-05-24 19:35:01,106
2016-05-24 19:40:01,108
2016-05-24 19:45:01,98
2016-05-24 19:50:02,93
2016-05-24 19:55:01,65
2016-05-24 20:00:01,69
2016-05-24 20:05:01,68
2016-05-24 20:10:01,63
2016-05-24 20:15:01,55
2016-05-24 20:20:01,48
2016-05-24 20:25:01,43
2016-05-24 20:30:01,38
2016-05-24 20:35:01,34
2016-05-24 20:40:01,29
2016-05-24 20:45:01,25
2016-05-24 20:50:01,23
2016-05-24 20:55:01,21
2016-05-24 21:00:01,20
2016-05-24 21:05:01,18
2016-05-25 07:15:01,15
2016-05-25 07:20:02,18
2016-05-25 07:25:01,25
2016-05-25 07:30:01,35
2016-05-25 07:35:01,35
2016-05-25 07:40:01,28
2016-05-25 07:45:01,26
2016-05-25 07:50:01,30
2016-05-25 07:55:01,39
2016-05-25 08:00:01,43
2016-05-25 08:05:01,42
2016-05-25 08:10:01,40
2016-05-25 08:15:01,53
2016-05-25 08:20:01,56
2016-05-25 08:25:01,58
2016-05-25 08:30:01,66
2016-05-25 08:35:01,54
2016-05-25 08:40:01,58
2016-05-25 08:45:02,102
2016-05-25 08:50:01,189
2016-05-25 08:55:01,208
2016-05-25 09:00:01,231
2016-05-25 09:05:01,264
2016-05-25 09:10:01,317
2016-05-25 09:15:01,338
2016-05-25 09:20:01,374
2016-05-25 09:25:01,370
2016-05-25 09:30:01,360
2016-05-25 09:35:01,369
2016-05-25 09:40:01,393
2016-05-25 09:45:01,433
2016-05-25 09:50:01,481
2016-05-25 09:55:01,471
2016-05-25 10:00:01,481
2016-05-25 10:05:01,283
2016-05-25 10:10:01,565
2016-05-25 10:15:01,329
2016-05-25 10:20:01,572
2016-05-25 10:25:01,625
2016-05-25 10:30:01,653
2016-05-25 10:35:01,297
2016-05-25 10:40:01,444
2016-05-25 10:45:01,538
2016-05-25 10:50:01,379
2016-05-25 10:55:01,368
2016-05-25 11:00:01,350
2016-05-25 11:05:01,438
2016-05-25 11:10:01,495
2016-05-25 11:15:01,803
2016-05-25 11:20:01,420
2016-05-25 11:25:01,957
2016-05-25 11:30:01,523
2016-05-25 11:35:01,467
2016-05-25 11:40:01,590
2016-05-25 11:45:01,585
2016-05-25 11:50:01,421
2016-05-25 11:55:01,867
2016-05-25 12:00:01,1228
2016-05-25 12:05:01,492
2016-05-25 12:10:01,444
2016-05-25 12:15:01,627
2016-05-25 12:20:01,401
2016-05-25 12:25:01,421
2016-05-25 12:30:01,470
2016-05-25 12:35:01,422
2016-05-25 12:40:01,425
2016-05-25 12:45:01,858
2016-05-25 12:50:01,852
2016-05-25 12:55:01,427
2016-05-25 13:00:01,371
2016-05-25 13:05:01,803
2016-05-25 13:10:01,1167
2016-05-25 13:15:01,454
2016-05-25 13:20:01,459
2016-05-25 13:25:01,494
2016-05-25 13:30:01,574
2016-05-25 13:35:01,959
2016-05-25 13:40:01,649
2016-05-25 13:45:01,542
2016-05-25 13:50:01,556
2016-05-25 13:55:01,572
2016-05-25 14:00:01,611
2016-05-25 14:05:01,687
2016-05-25 14:10:01,810
2016-05-25 14:15:01,764
2016-05-25 14:20:01,925
2016-05-25 14:25:02,1078
2016-05-25 14:30:01,1027
2016-05-25 14:35:01,816
2016-05-25 14:40:01,1422
2016-05-25 14:45:01,976
2016-05-25 14:50:01,659
2016-05-25 14:55:01,538
2016-05-25 15:00:01,475
2016-05-25 15:05:01,486
2016-05-25 15:10:01,490
2016-05-25 15:15:01,465
2016-05-25 15:20:01,451
2016-05-25 15:25:01,500
2016-05-25 15:30:01,716
2016-05-25 15:35:01,708
2016-05-25 15:40:01,577
2016-05-25 15:45:01,382
2016-05-25 15:50:01,373
2016-05-25 15:55:01,324
2016-05-25 16:00:01,249
2016-05-25 16:05:01,216
2016-05-25 16:10:01,246
2016-05-25 16:15:01,311
2016-05-25 16:20:01,447
2016-05-25 16:25:01,467
2016-05-25 16:30:01,396
2016-05-25 16:35:01,381
2016-05-25 16:40:01,395
2016-05-25 16:45:01,667
2016-05-25 16:50:01,740
2016-05-25 16:55:01,1017
2016-05-25 17:00:01,774
2016-05-25 17:05:01,925
2016-05-25 17:10:01,893
2016-05-25 17:15:01,470
2016-05-25 17:20:01,356
2016-05-25 17:25:01,608
2016-05-25 17:30:01,482
2016-05-25 17:35:01,613
2016-05-25 17:40:01,478
2016-05-25 17:45:01,336
2016-05-25 17:50:01,291
2016-05-25 17:55:01,242
2016-05-25 18:00:01,219
2016-05-25 18:05:01,213
2016-05-25 18:10:01,204
2016-05-25 18:15:01,203
2016-05-25 18:20:01,193
2016-05-25 18:25:01,198
2016-05-25 18:30:01,205
2016-05-25 18:35:01,491
2016-05-25 18:40:01,453
2016-05-25 18:45:01,163
2016-05-25 18:50:01,138
2016-05-25 18:55:01,150
2016-05-25 19:00:01,132
2016-05-25 19:05:01,125
2016-05-25 19:10:01,110
2016-05-25 19:15:01,128
2016-05-25 19:20:01,119
2016-05-25 19:25:01,72
2016-05-25 19:30:01,46
2016-05-25 19:35:01,26
2016-05-25 20:20:01,12
2016-05-25 20:25:01,29
2016-05-25 20:30:01,43
2016-05-25 20:35:01,56
2016-05-25 20:40:01,43
2016-05-25 20:45:01,27
2016-05-25 20:50:01,20
2016-05-25 20:55:01,21
2016-05-25 21:00:01,18
2016-05-25 21:05:01,15
2016-05-25 21:10:01,15
2016-05-25 21:15:01,15
2016-05-26 07:00:01,14
2016-05-26 07:05:01,18
2016-05-26 07:10:01,20
2016-05-26 07:15:01,23
2016-05-26 07:20:01,26
2016-05-26 07:25:01,29
2016-05-26 07:30:01,31
2016-05-26 07:35:01,33
2016-05-26 07:40:01,35
2016-05-26 07:45:01,39
2016-05-26 07:50:01,43
2016-05-26 07:55:01,46
2016-05-26 08:00:01,52
2016-05-26 08:05:01,61
2016-05-26 08:10:01,69
2016-05-26 08:15:01,77
2016-05-26 08:20:01,89
2016-05-26 08:25:01,133
2016-05-26 08:30:01,156
2016-05-26 08:35:01,140
2016-05-26 08:40:01,132
2016-05-26 08:45:01,118
2016-05-26 08:50:01,139
2016-05-26 08:55:01,194
2016-05-26 09:00:01,231
2016-05-26 09:05:01,265
2016-05-26 09:10:01,295
2016-05-26 09:15:01,287
2016-05-26 09:20:01,329
2016-05-26 09:25:01,288
2016-05-26 09:30:01,397
2016-05-26 09:35:01,404
2016-05-26 09:40:01,356
2016-05-26 09:45:01,454
2016-05-26 09:50:01,485
2016-05-26 09:55:01,512
2016-05-26 10:00:01,497
2016-05-26 10:05:01,437
2016-05-26 10:10:01,395
2016-05-26 10:15:01,436
2016-05-26 10:20:01,375
2016-05-26 10:25:01,511
2016-05-26 10:30:01,521
2016-05-26 10:35:01,490
2016-05-26 10:40:01,611
2016-05-26 10:45:01,593
2016-05-26 10:50:01,697
2016-05-26 10:55:01,738
2016-05-26 11:00:01,742
2016-05-26 11:05:01,758
2016-05-26 11:10:01,546
2016-05-26 11:15:01,791
2016-05-26 11:20:01,824
2016-05-26 11:25:01,861
2016-05-26 11:30:01,563
2016-05-26 11:35:01,573
2016-05-26 11:40:01,462
2016-05-26 11:45:01,569
2016-05-26 11:50:01,507
2016-05-26 11:55:01,907
2016-05-26 12:00:01,479
2016-05-26 12:05:01,495
2016-05-26 12:10:01,363
2016-05-26 12:15:01,368
2016-05-26 12:20:01,381
2016-05-26 12:25:01,341
2016-05-26 12:30:01,298
2016-05-26 12:35:01,304
2016-05-26 12:40:01,326
2016-05-26 12:45:01,213
2016-05-26 12:50:01,261
2016-05-26 12:55:01,224
2016-05-26 13:00:01,187
2016-05-26 13:05:01,180
2016-05-26 13:10:01,172
2016-05-26 13:15:01,149
2016-05-26 13:20:01,145
2016-05-26 13:25:01,168
2016-05-26 13:30:01,190
2016-05-26 13:35:01,181
2016-05-26 13:40:01,156
2016-05-26 13:45:01,165
2016-05-26 13:50:01,160
2016-05-26 13:55:01,128
2016-05-26 14:00:01,106
2016-05-26 14:05:01,98
2016-05-26 14:10:01,82
2016-05-26 14:15:01,91
2016-05-26 14:20:01,99
2016-05-26 14:25:01,110
2016-05-26 14:30:01,121
2016-05-26 14:35:01,142
2016-05-26 14:40:01,152
2016-05-26 14:45:01,191
2016-05-26 14:50:01,209
2016-05-26 14:55:01,249
2016-05-26 15:00:01,166
2016-05-26 15:05:01,175
2016-05-26 15:10:01,162
2016-05-26 15:15:01,150
2016-05-26 15:20:01,170
2016-05-26 15:25:01,170
2016-05-26 15:30:01,205
2016-05-26 15:35:01,214
2016-05-26 15:40:01,271
2016-05-26 15:45:01,319
2016-05-26 15:50:01,240
2016-05-26 15:55:01,221
2016-05-26 16:00:01,259
2016-05-26 16:05:01,255
2016-05-26 16:10:02,252
2016-05-26 16:15:01,235
2016-05-26 16:20:01,204
2016-05-26 16:25:01,189
2016-05-26 16:30:01,165
2016-05-26 16:35:01,149
2016-05-26 16:40:01,140
2016-05-26 16:45:01,138
2016-05-26 16:50:01,149
2016-05-26 16:55:01,170
2016-05-26 17:00:01,174
2016-05-26 17:05:01,175
2016-05-26 17:10:01,166
2016-05-26 17:15:01,168
2016-05-26 17:20:01,175
2016-05-26 17:25:01,172
2016-05-26 17:30:01,153
2016-05-26 17:35:01,106
2016-05-26 17:40:01,87
2016-05-26 17:45:01,96
2016-05-26 17:50:01,131
2016-05-26 17:55:01,225
2016-05-26 18:00:01,230
2016-05-26 18:05:01,175
2016-05-26 18:10:01,137
2016-05-26 18:15:01,110
2016-05-26 18:20:01,102
2016-05-26 18:25:01,109
2016-05-26 18:30:01,103
2016-05-26 18:35:01,114
2016-05-26 18:40:01,98
2016-05-26 18:45:01,105
2016-05-26 18:50:01,66
2016-05-26 18:55:01,62
2016-05-26 19:00:01,60
2016-05-26 19:05:01,66
2016-05-26 19:10:01,71
2016-05-26 19:15:01,68
2016-05-26 19:20:01,72
2016-05-26 19:25:01,88
2016-05-26 19:30:01,108
2016-05-26 19:35:01,101
2016-05-26 19:40:01,91
2016-05-26 19:45:01,66
2016-05-26 19:50:01,49
2016-05-26 19:55:01,54
2016-05-26 20:00:01,40
2016-05-26 20:05:01,30
2016-05-26 20:10:01,24
2016-05-26 20:15:01,18
2016-05-26 20:20:01,14
2016-05-26 20:25:01,16
