timestamp,interval_in_seconds,solar_irradiance_in_W_m2
2016-08-23 00:00:01,11491500,0.0
2016-08-23 00:05:01,11491800,0.0
2016-08-23 00:10:01,11492100,0.0
2016-08-23 00:15:01,11492400,0.0
2016-08-23 00:20:01,11492700,0.0
2016-08-23 00:25:01,11493000,0.0
2016-08-23 00:30:01,11493300,0.0
2016-08-23 00:35:01,11493600,0.0
2016-08-23 00:40:01,11493900,0.0
2016-08-23 00:45:01,11494200,0.0
2016-08-23 00:50:01,11494500,0.0
2016-08-23 00:55:01,11494800,0.0
2016-08-23 01:00:01,11495100,0.0
2016-08-23 01:05:01,11495400,0.0
2016-08-23 01:10:01,11495700,0.0
2016-08-23 01:15:01,11496000,0.0
2016-08-23 01:20:01,11496300,0.0
2016-08-23 01:25:01,11496600,0.0
2016-08-23 01:30:01,11496900,0.0
2016-08-23 01:35:01,11497200,0.0
2016-08-23 01:40:01,11497500,0.0
2016-08-23 01:45:01,11497800,0.0
2016-08-23 01:50:01,11498100,0.0
2016-08-23 01:55:01,11498400,0.0
2016-08-23 02:00:01,11498700,0.0
2016-08-23 02:05:01,11499000,0.0
2016-08-23 02:10:01,11499300,0.0
2016-08-23 02:15:01,11499600,0.0
2016-08-23 02:20:01,11499900,0.0
2016-08-23 02:25:01,11500200,0.0
2016-08-23 02:30:01,11500500,0.0
2016-08-23 02:35:01,11500800,0.0
2016-08-23 02:40:01,11501100,0.0
2016-08-23 02:45:01,11501400,0.0
2016-08-23 02:50:01,11501700,0.0
2016-08-23 02:55:01,11502000,0.0
2016-08-23 03:00:01,11502300,0.0
2016-08-23 03:05:01,11502600,0.0
2016-08-23 03:10:01,11502900,0.0
2016-08-23 03:15:01,11503200,0.0
2016-08-23 03:20:01,11503500,0.0
2016-08-23 03:25:01,11503800,0.0
2016-08-23 03:30:01,11504100,0.0
2016-08-23 03:35:01,11504400,0.0
2016-08-23 03:40:01,11504700,0.0
2016-08-23 03:45:01,11505000,0.0
2016-08-23 03:50:01,11505300,0.0
2016-08-23 03:55:01,11505600,0.0
2016-08-23 04:00:01,11505900,0.0
2016-08-23 04:05:01,11506200,0.0
2016-08-23 04:10:01,11506500,0.0
2016-08-23 04:15:01,11506800,0.0
2016-08-23 04:20:01,11507100,0.0
2016-08-23 04:25:01,11507400,0.0
2016-08-23 04:30:01,11507700,0.0
2016-08-23 04:35:01,11508000,0.0
2016-08-23 04:40:01,11508300,0.0
2016-08-23 04:45:01,11508600,0.0
2016-08-23 04:50:01,11508900,0.0
2016-08-23 04:55:01,11509200,0.0
2016-08-23 05:00:01,11509500,0.0
2016-08-23 05:05:01,11509800,0.0
2016-08-23 05:10:01,11510100,0.0
2016-08-23 05:15:01,11510400,0.0
2016-08-23 05:20:01,11510700,0.0
2016-08-23 05:25:01,11511000,0.0
2016-08-23 05:30:01,11511300,0.0
2016-08-23 05:35:01,11511600,0.0
2016-08-23 05:40:01,11511900,0.0
2016-08-23 05:45:01,11512200,0.0
2016-08-23 05:50:01,11512500,0.0
2016-08-23 05:55:01,11512800,0.0
2016-08-23 06:00:01,11513100,0.0
2016-08-23 06:05:01,11513400,0.0
2016-08-23 06:10:01,11513700,0.0
2016-08-23 06:15:01,11514000,0.0
2016-08-23 06:20:01,11514300,0.0
2016-08-23 06:25:01,11514600,0.0
2016-08-23 06:30:01,11514900,0.0
2016-08-23 06:35:01,11515200,0.0
2016-08-23 06:40:01,11515500,0.0
2016-08-23 06:45:01,11515800,0.0
2016-08-23 06:50:01,11516100,0.0
2016-08-23 06:55:01,11516400,0.0
2016-08-23 07:00:01,11516700,0.0
2016-08-23 07:05:01,11517000,0.0
2016-08-23 07:10:01,11517300,0.0
2016-08-23 07:15:01,11517600,0.0
2016-08-23 07:20:01,11517900,0.0
2016-08-23 07:25:01,11518200,0.0
2016-08-23 07:30:01,11518500,0.0
2016-08-23 07:35:01,11518800,0.0
2016-08-23 07:40:01,11519100,0.0
2016-08-23 07:45:01,11519400,0.0
2016-08-23 07:50:01,11519700,0.0
2016-08-23 07:55:01,11520000,0.0
2016-08-23 08:00:01,11520300,18.0
2016-08-23 08:05:01,11520600,20.0
2016-08-23 08:10:01,11520900,21.0
2016-08-23 08:15:01,11521200,22.0
2016-08-23 08:20:01,11521500,24.0
2016-08-23 08:25:01,11521800,25.0
2016-08-23 08:30:01,11522100,70.0
2016-08-23 08:35:01,11522400,78.0
2016-08-23 08:40:01,11522700,101.0
2016-08-23 08:45:01,11523000,117.0
2016-08-23 08:50:01,11523300,134.0
2016-08-23 08:55:01,11523600,152.0
2016-08-23 09:00:01,11523900,171.0
2016-08-23 09:05:01,11524200,192.0
2016-08-23 09:10:01,11524500,211.0
2016-08-23 09:15:01,11524800,233.0
2016-08-23 09:20:01,11525100,254.0
2016-08-23 09:25:01,11525400,276.0
2016-08-23 09:30:01,11525700,298.0
2016-08-23 09:35:01,11526000,322.0
2016-08-23 09:40:01,11526300,344.0
2016-08-23 09:45:01,11526600,366.0
2016-08-23 09:50:01,11526900,389.0
2016-08-23 09:55:01,11527200,412.0
2016-08-23 10:00:01,11527500,435.0
2016-08-23 10:05:01,11527800,458.0
2016-08-23 10:10:01,11528100,481.0
2016-08-23 10:15:01,11528400,504.0
2016-08-23 10:20:01,11528700,526.0
2016-08-23 10:25:01,11529000,548.0
2016-08-23 10:30:01,11529300,570.0
2016-08-23 10:35:01,11529600,591.0
2016-08-23 10:40:01,11529900,612.0
2016-08-23 10:45:01,11530200,633.0
2016-08-23 10:50:01,11530500,653.0
2016-08-23 10:55:01,11530800,674.0
2016-08-23 11:00:01,11531100,693.0
2016-08-23 11:05:01,11531400,712.0
2016-08-23 11:10:01,11531700,732.0
2016-08-23 11:15:01,11532000,749.0
2016-08-23 11:20:01,11532300,767.0
2016-08-23 11:25:01,11532600,783.0
2016-08-23 11:30:01,11532900,800.0
2016-08-23 11:35:01,11533200,815.0
2016-08-23 11:40:01,11533500,832.0
2016-08-23 11:45:01,11533800,846.0
2016-08-23 11:50:01,11534100,860.0
2016-08-23 11:55:01,11534400,874.0
2016-08-23 12:00:01,11534700,888.0
2016-08-23 12:05:01,11535000,900.0
2016-08-23 12:10:01,11535300,912.0
2016-08-23 12:15:01,11535600,926.0
2016-08-23 12:20:01,11535900,936.0
2016-08-23 12:25:01,11536200,949.0
2016-08-23 12:30:01,11536500,959.0
2016-08-23 12:35:01,11536800,969.0
2016-08-23 12:40:01,11537100,978.0
2016-08-23 12:45:01,11537400,988.0
2016-08-23 12:50:01,11537700,997.0
2016-08-23 12:55:01,11538000,1004.0
2016-08-23 13:00:01,11538300,1008.0
