timestamp,interval_in_seconds,solar_irradiance_in_W_m2
2016-09-13 00:00:01,13305900,0.0
2016-09-13 00:05:01,13306200,0.0
2016-09-13 00:10:01,13306500,0.0
2016-09-13 00:15:01,13306800,0.0
2016-09-13 00:20:01,13307100,0.0
2016-09-13 00:25:01,13307400,0.0
2016-09-13 00:30:01,13307700,0.0
2016-09-13 00:35:01,13308000,0.0
2016-09-13 00:40:01,13308300,0.0
2016-09-13 00:45:01,13308600,0.0
2016-09-13 00:50:01,13308900,0.0
2016-09-13 00:55:01,13309200,0.0
2016-09-13 01:00:01,13309500,0.0
2016-09-13 01:05:01,13309800,0.0
2016-09-13 01:10:01,13310100,0.0
2016-09-13 01:15:01,13310400,0.0
2016-09-13 01:20:01,13310700,0.0
2016-09-13 01:25:01,13311000,0.0
2016-09-13 01:30:01,13311300,0.0
2016-09-13 01:35:01,13311600,0.0
2016-09-13 01:40:01,13311900,0.0
2016-09-13 01:45:01,13312200,0.0
2016-09-13 01:50:01,13312500,0.0
2016-09-13 01:55:01,13312800,0.0
2016-09-13 02:00:01,13313100,0.0
2016-09-13 02:05:01,13313400,0.0
2016-09-13 02:10:01,13313700,0.0
2016-09-13 02:15:01,13314000,0.0
2016-09-13 02:20:01,13314300,0.0
2016-09-13 02:25:01,13314600,0.0
2016-09-13 02:30:01,13314900,0.0
2016-09-13 02:35:01,13315200,0.0
2016-09-13 02:40:01,13315500,0.0
2016-09-13 02:45:01,13315800,0.0
2016-09-13 02:50:01,13316100,0.0
2016-09-13 02:55:01,13316400,0.0
2016-09-13 03:00:01,13316700,0.0
2016-09-13 03:05:01,13317000,0.0
2016-09-13 03:10:01,13317300,0.0
2016-09-13 03:15:01,13317600,0.0
2016-09-13 03:20:01,13317900,0.0
2016-09-13 03:25:01,13318200,0.0
2016-09-13 03:30:01,13318500,0.0
2016-09-13 03:35:01,13318800,0.0
2016-09-13 03:40:01,13319100,0.0
2016-09-13 03:45:01,13319400,0.0
2016-09-13 03:50:01,13319700,0.0
2016-09-13 03:55:01,13320000,0.0
2016-09-13 04:00:01,13320300,0.0
2016-09-13 04:05:01,13320600,0.0
2016-09-13 04:10:01,13320900,0.0
2016-09-13 04:15:01,13321200,0.0
2016-09-13 04:20:01,13321500,0.0
2016-09-13 04:25:01,13321800,0.0
2016-09-13 04:30:01,13322100,0.0
2016-09-13 04:35:01,13322400,0.0
2016-09-13 04:40:01,13322700,0.0
2016-09-13 04:45:01,13323000,0.0
2016-09-13 04:50:01,13323300,0.0
2016-09-13 04:55:01,13323600,0.0
2016-09-13 05:00:01,13323900,0.0
2016-09-13 05:05:01,13324200,0.0
2016-09-13 05:10:01,13324500,0.0
2016-09-13 05:15:01,13324800,0.0
2016-09-13 05:20:01,13325100,0.0
2016-09-13 05:25:01,13325400,0.0
2016-09-13 05:30:01,13325700,0.0
2016-09-13 05:35:01,13326000,0.0
2016-09-13 05:40:01,13326300,0.0
2016-09-13 05:45:01,13326600,0.0
2016-09-13 05:50:01,13326900,0.0
2016-09-13 05:55:01,13327200,0.0
2016-09-13 06:00:01,13327500,0.0
2016-09-13 06:05:01,13327800,0.0
2016-09-13 06:10:01,13328100,0.0
2016-09-13 06:15:01,13328400,0.0
2016-09-13 06:20:01,13328700,0.0
2016-09-13 06:25:01,13329000,0.0
2016-09-13 06:30:01,13329300,0.0
2016-09-13 06:35:01,13329600,0.0
2016-09-13 06:40:01,13329900,0.0
2016-09-13 06:45:01,13330200,0.0
2016-09-13 06:50:01,13330500,0.0
2016-09-13 06:55:01,13330800,0.0
2016-09-13 07:00:01,13331100,0.0
2016-09-13 07:05:01,13331400,0.0
2016-09-13 07:10:01,13331700,0.0
2016-09-13 07:15:01,13332000,0.0
2016-09-13 07:20:01,13332300,0.0
2016-09-13 07:25:01,13332600,0.0
2016-09-13 07:30:01,13332900,0.0
2016-09-13 07:35:01,13333200,0.0
2016-09-13 07:40:01,13333500,0.0
