timestamp,interval_in_seconds,solar_irradiance_in_W_m2
2016-11-04 10:10:01,17537100,0.0
2016-11-04 10:15:01,17537400,0.0
2016-11-04 10:20:01,17537700,0.0
2016-11-04 10:25:01,17538000,0.0
2016-11-04 10:30:01,17538300,0.0
2016-11-04 10:35:01,17538600,0.0
2016-11-04 10:40:01,17538900,0.0
2016-11-04 10:45:01,17539200,0.0
2016-11-04 10:50:01,17539500,0.0
2016-11-04 10:55:01,17539800,0.0
2016-11-04 11:00:01,17540100,0.0
2016-11-04 11:05:01,17540400,0.0
2016-11-04 11:10:01,17540700,0.0
2016-11-04 11:15:01,17541000,0.0
2016-11-04 11:20:01,17541300,0.0
2016-11-04 11:25:01,17541600,0.0
2016-11-04 11:30:01,17541900,0.0
2016-11-04 11:35:01,17542200,0.0
2016-11-04 11:40:01,17542500,0.0
2016-11-04 11:45:01,17542800,0.0
2016-11-04 11:50:01,17543100,0.0
2016-11-04 11:55:01,17543400,0.0
2016-11-04 12:00:01,17543700,0.0
2016-11-04 12:05:01,17544000,0.0
2016-11-04 12:10:01,17544300,0.0
2016-11-04 12:15:01,17544600,0.0
2016-11-04 12:20:01,17544900,0.0
2016-11-04 12:25:01,17545200,0.0
2016-11-04 12:30:01,17545500,0.0
2016-11-04 12:35:01,17545800,0.0
2016-11-04 12:40:01,17546100,0.0
2016-11-04 12:45:01,17546400,0.0
2016-11-04 12:50:01,17546700,0.0
2016-11-04 12:55:01,17547000,0.0
2016-11-04 13:00:01,17547300,0.0
2016-11-04 13:05:01,17547600,0.0
2016-11-04 13:10:01,17547900,0.0
2016-11-04 13:15:01,17548200,0.0
2016-11-04 13:20:01,17548500,0.0
2016-11-04 13:25:01,17548800,0.0
2016-11-04 13:30:01,17549100,0.0
2016-11-04 13:35:01,17549400,0.0
2016-11-04 13:40:01,17549700,0.0
2016-11-04 13:45:01,17550000,0.0
2016-11-04 13:50:01,17550300,0.0
2016-11-04 13:55:01,17550600,0.0
2016-11-04 14:00:01,17550900,0.0
2016-11-04 14:05:01,17551200,0.0
2016-11-04 14:10:01,17551500,0.0
2016-11-04 14:15:01,17551800,0.0
2016-11-04 14:20:01,17552100,0.0
2016-11-04 14:25:01,17552400,0.0
2016-11-04 14:30:01,17552700,0.0
2016-11-04 14:35:01,17553000,0.0
2016-11-04 14:40:01,17553300,0.0
2016-11-04 14:45:01,17553600,0.0
2016-11-04 14:50:01,17553900,0.0
2016-11-04 14:55:01,17554200,0.0
2016-11-04 15:00:01,17554500,0.0
2016-11-04 15:05:01,17554800,0.0
